cell_line,drug,n_treated_G1,n_treated_G2M,n_control_G1,n_control_G2M,induced_cosine_G1_vs_G2M,norm_delta_G1,norm_delta_G2M,norm_delta_mean
A-172,LY-2584702 (tosylate salt),154,177,1732,1027,0.8159306473867575,1.711173589131531,1.5753311694139394,1.6674279814809392
A-172,LY2090314,770,622,1732,1027,0.7867407743785947,0.954855204424654,1.1923368645736763,1.0245708678044347
A-172,Lapatinib ditosylate,1249,819,1732,1027,0.7163623338607049,0.8860143536921998,0.8730396860471885,0.8202425155036954
A-172,Lonafarnib,87,95,1732,1027,0.9201397556604295,4.425526268406621,3.9575485963916313,4.165042868909636
A-172,MK-3903,681,300,1732,1027,0.7592995243420892,1.614772850952903,1.4526876403912279,1.4678593921010405
A-172,MK-8353,473,309,1732,1027,0.7198627458506143,0.9347489979550629,0.9956582772190997,0.8926175089314882
A-172,ML264,969,550,1732,1027,0.847600712929119,1.2578035711210667,1.2596053749605696,1.2156867774965714
A-172,Methylprednisolone succinate,468,341,1732,1027,0.7434268582058318,0.8663944094060022,0.9121270168732895,0.8376692284709925
A-172,Minodronic acid,678,522,1732,1027,0.6312327540408245,0.9365570333422928,0.9453397524681127,0.8656634991806856
A-172,NG25,780,428,1732,1027,0.7945467981030621,2.7893184074418333,2.829859791999053,2.6587492408451134
A-172,NVP-BHG712,596,388,1732,1027,0.7818512537209032,1.0905772459682943,1.146961489091702,1.0559714384925887
A-172,OTS514,344,322,1732,1027,0.8496394741063504,1.4958795767805515,1.5247010217702894,1.4904835570681791
A-172,Oleic acid,398,321,1732,1027,0.7059265920867229,0.9087622137800351,0.9344528158115326,0.874914721326377
A-172,Oxaliplatin,763,443,1732,1027,0.8135797530232813,0.9503316052512889,1.0587468511293268,0.9454896908720641
A-172,PF-06260933,379,114,1732,1027,0.609245400225573,1.7986576291866825,2.343929959665556,1.8509813109940427
A-172,PH-797804,778,349,1732,1027,0.9418300173358181,4.1371000970599905,3.95132916776789,4.0163063063032824
A-172,Paclitaxel,2139,1120,1732,1027,0.8787070719150449,1.5131890438423776,1.6251291331890854,1.5065104548102113
A-172,Pemigatinib,688,418,1732,1027,0.7573909260594173,0.9335325437095656,1.027544807228488,0.9118693426941832
A-172,Pimitespib,335,223,1732,1027,0.7784643819885713,1.3395930774710247,1.1199093108894358,1.208246162347733
A-172,Pralsetinib,274,213,1732,1027,0.8858114511413614,2.2630837734982254,2.0681373107140617,2.1582662836278095
A-172,RMC-6236,2476,708,1732,1027,0.8965063511081539,3.1440575591497404,2.6117559091854066,2.96756225971214
A-172,Ralimetinib dimesylate,840,486,1732,1027,0.8597255288333085,1.36933037480493,1.364917013038674,1.3211381251895782
A-172,Regorafenib,600,366,1732,1027,0.8513564980793318,1.361837884474323,1.4770255338607046,1.3582538610069135
A-172,SBI-0640756,389,266,1732,1027,0.7767812617732126,1.1575861358256914,1.2612510668011871,1.128703892232402
A-172,Sapanisertib,2243,659,1732,1027,0.8578018932776925,2.3515305372617044,2.287860638551794,2.276632911170597
A-172,Sonidegib,427,230,1732,1027,0.8424566482931525,1.8791907743790706,1.7404694539275367,1.7576427452780066
A-172,TAK-733,593,288,1732,1027,0.8967970963010624,2.517526353204691,2.185065644402193,2.347311804071459
A-172,TAK-901,1414,654,1732,1027,0.9520349146024549,5.673032709906575,5.074225215725218,5.414809844173676
A-172,Temuterkib,987,513,1732,1027,0.8028155517729507,1.2438267035247859,1.2988681654478509,1.212079341398334
A-172,Tomivosertib,1139,682,1732,1027,0.8817452688790929,1.4751213187808587,1.675523979053399,1.5053039894696834
A-172,Torkinib,198,128,1732,1027,0.7258088592470071,1.1798975083229268,1.314362683733217,1.158309719021413
A-172,Trametinib,2593,788,1732,1027,0.900966279689541,3.1853914908657677,2.6783966437888385,2.9721016259510344
A-172,Tubulin inhibitor 6,415,350,1732,1027,0.6619697477468248,1.0583270062293584,0.968493645781583,0.9763340173886521
A-172,Tucatinib,1354,941,1732,1027,0.753538336926879,0.9126953585236044,0.929844206845294,0.8542896097615074
A-172,ULK-101,474,345,1732,1027,0.8196457412496966,1.3687544201998985,1.2055788509036092,1.2662039837365346
A-172,Vemurafenib,1314,749,1732,1027,0.7973536426845366,1.029985632815829,1.1614392781614806,1.024493650112686
A-172,Volasertib,306,221,1732,1027,0.6766139957888427,0.9416026744485688,0.9998794730857871,0.8902918563894454
A-172,XRK3F2,1620,748,1732,1027,0.8231557947026825,1.2631263311853527,1.374183955025058,1.2294998647538398
A-172,c-Kit-IN-1,500,262,1732,1027,0.8686801827464944,2.2569762535038196,2.07918781072453,2.123518659521551
A-172,olaparib,386,264,1732,1027,0.855935205173036,1.7648268465727863,1.5060073708039117,1.6221696445402904
A-172,palbociclib,919,254,1732,1027,0.6523553037503533,1.4713422729484784,1.3083603717318295,1.335966018571682
A-172,venetoclax,706,368,1732,1027,0.9209400555513434,3.1194065769695896,2.7784443750255226,2.9393805270772564
A-172,vincristine,406,377,1732,1027,0.8667944937595399,1.920965214730881,2.185094812209107,1.9826696827162715
A-427,4EGI-1,430,138,686,645,0.37678999900909416,1.7286486731875899,1.124681679389013,1.4329529916612758
A-427,9-ING-41,811,468,686,645,0.7893767561046596,1.3623451070508528,1.1552578029632354,1.222280334731557
A-427,APTO-253,425,181,686,645,0.33049655356234187,0.9039906911311482,0.7351074177848277,0.7712324329031589
A-427,AT7519,420,250,686,645,0.5003606183404764,0.7048983684078675,0.8113725422922319,0.6271198989981464
A-427,AZD-7648,237,117,686,645,0.7283600490210026,1.3629176862663894,1.4737034199386245,1.32292564290999
A-427,AZD-8055,608,324,686,645,0.781578843924979,1.7686985562469215,1.443237523994631,1.565708633378604
A-427,AZD1390,539,225,686,645,0.3128206916315855,1.0649394773630196,1.0684741850642518,0.8865403201947343
A-427,AZD2858,111,69,686,645,0.2876331235790183,0.8854356488844461,1.2092086284817998,0.8318009863245486
A-427,Abemaciclib,227,114,686,645,0.7007598006424216,1.2980934432400306,1.7068051314242914,1.351030310969837
A-427,Adagrasib,256,189,686,645,0.5345254637190378,0.7249261329486912,0.8785177512941079,0.6880537396503941
A-427,Afatinib,597,140,686,645,0.8196653595599966,2.3719163107401067,2.180099944986669,2.369195241718896
A-427,Alpelisib,230,164,686,645,0.7361772592978735,1.353770376984066,1.3080051032196771,1.2459393962448024
A-427,Anastrozole,325,239,686,645,0.5560029711010163,0.7838723757233144,0.8013984273406973,0.6873767499057077
A-427,BAY1125976,754,248,686,645,0.8900687171420987,2.269190979531028,1.7720265663060528,2.103169162824591
A-427,BI-3406,535,149,686,645,0.8101308946305955,1.9226392670507393,1.6284315098740119,1.8818408782427085
A-427,BI-78D3,415,328,686,645,0.6614189499545616,0.8577292396018809,1.0701591591346966,0.8635065941301332
A-427,Belumosudil (mesylate),246,75,686,645,0.5853087978426097,1.0597885245753333,1.5741143659224008,1.172751207710701
A-427,Belzutifan,407,84,686,645,0.5154154578535636,1.3715394453052674,1.2946363229109055,1.3849322652798455
A-427,Bentamapimod,338,251,686,645,0.697481593085212,1.209310463604607,1.0088798139213013,1.0338794030689173
A-427,Bimiralisib,969,95,686,645,0.8253129195260397,3.286325465597666,2.553401893438461,3.2937577402111193
A-427,Binimetinib,295,57,686,645,0.7172843359554981,2.256401696809092,2.1036831421565196,2.253565829764906
A-427,Brivudine,405,100,686,645,0.8118248055338344,2.2088295362573986,2.6043700546505955,2.3339814835853194
A-427,CP21R7,187,128,686,645,0.5391464419207349,0.9893556507140624,1.0165787396156207,0.8898342586422127
A-427,Capivasertib,207,148,686,645,0.45268901979218856,0.8273979119366315,0.8906795030102871,0.7061805878806622
A-427,Capmatinib,265,100,686,645,0.7292662495169734,1.8690916791711218,1.7938408492376565,1.8111949513270789
A-427,Celecoxib,299,229,686,645,0.4087719221941697,0.6767976150654486,0.6989137389154596,0.5695096909896734
A-427,DT-061,207,191,686,645,0.5852514828257563,1.059104669983444,1.012174929199235,0.9222127919780546
A-427,DTP3,317,181,686,645,0.4975573439475353,1.2451109771817885,0.9242504005189527,0.9910761932739713
A-427,Dabrafenib,1020,419,686,645,0.8108265899179546,1.5423405267897283,1.346292386405857,1.4724198265371615
A-427,ERK5-IN-2,530,149,686,645,0.6832161953198866,1.3901547236147087,1.5447772617198021,1.448435681330555
A-427,ETC-206,301,290,686,645,0.5324237982872296,0.6715483530331301,0.7387194340600104,0.6201088722860769
A-427,EX229,245,99,686,645,0.5586622799481566,1.203300864964942,1.315994091701759,1.169601016736539
A-427,Elimusertib hydrochloride,201,51,686,645,0.6825073672980486,2.0426892234616907,2.317950419613517,2.0718373130626264
A-427,Encorafenib,900,165,686,645,0.85543169292389,2.44574061391247,2.2175939318230236,2.495941734675587
A-427,Erdafitinib ,420,229,686,645,0.5732779179576503,1.0687330135881856,0.8973689037408821,0.9147083881258543
A-427,Everolimus,884,709,686,645,0.5606176291784722,0.6498458935414144,0.634949309395767,0.5661260549919628
A-427,Futibatinib,305,155,686,645,0.5346352095834217,1.1685765882589734,0.8619646653662327,0.9540965930059369
A-427,Gemcitabine,462,234,686,645,0.4229990754080883,0.7387165811868371,0.8649416939022128,0.6978132503089673
A-427,HI-TOPK-032,179,111,686,645,0.6861690744545961,1.6428469276259485,2.188906836892047,1.7310881920443302
A-427,Hydroxyfasudil,185,101,686,645,0.4539806803986815,1.0262099632262576,1.0375043870962726,0.906800747059145
A-427,IQ 1,208,104,686,645,0.560778483666479,0.9685798497092432,1.1264478904657516,0.9343317758184847
A-427,Infigratinib,302,73,686,645,0.6031087593466425,1.1592079664777646,1.6070381541797192,1.2266270304711269
A-427,Ipatasertib,619,292,686,645,0.7746053931459959,1.4760364680150466,1.4806322592703793,1.460276127190123
A-427,Irinotecan,357,259,686,645,0.6034629258422674,0.9182579262287753,1.3120661368135516,0.9749932194519728
A-427,LB-100,258,215,686,645,0.5532163001161094,0.8209466819297138,0.7889414951439806,0.7039926005632069
A-427,LJI308,178,66,686,645,0.5434100136155378,1.011639025355499,1.6714792688460849,1.1551936068003412
A-427,LY-2584702 (tosylate salt),103,112,686,645,0.6799114038478407,1.5113212843306596,1.3983031792600236,1.3356257863153609
A-427,LY2090314,373,411,686,645,0.4016261224745454,0.9893533540158446,0.7209054464569833,0.7362767571927349
A-427,Lapatinib ditosylate,530,368,686,645,0.40452463578889364,0.802294048338395,0.7548447257386273,0.645969442592083
A-427,MK-3903,361,190,686,645,0.6920691366923659,1.209491018309363,1.093709249914824,1.1040306531514072
A-427,MK-8353,209,148,686,645,0.41245798502381203,0.7645121743783587,0.8620493823307227,0.6702477189487271
A-427,ML264,430,235,686,645,0.7250101060193251,1.0506471000994793,0.971308963140543,0.9764705802763531
A-427,Methylprednisolone succinate,253,220,686,645,0.5114020569845453,0.7434570641481336,0.8123288811853326,0.670404487932926
A-427,Minodronic acid,306,295,686,645,0.4197156646309446,0.724748632616777,0.8240190604143074,0.6544621557696044
A-427,NG25,553,214,686,645,0.5177659267546805,2.2572012714513248,2.310146892030401,2.0612067067588677
A-427,NVP-BHG712,269,190,686,645,0.5863187775722659,1.0426627196661642,1.0418194467183373,0.9246258453408989
A-427,OTS514,183,207,686,645,0.5146060097414652,1.0348655077721713,0.9255987004743903,0.8792976012955546
A-427,Oleic acid,264,214,686,645,0.4309863826411169,0.7426855660164499,0.7514524118003074,0.6248290918493444
A-427,Oxaliplatin,281,249,686,645,0.3497189424134579,0.7568549868257863,0.8400940683276431,0.6496421115634111
A-427,PF-06260933,192,100,686,645,0.6413593560830863,1.6179707767641132,1.7621864713720918,1.5457423756345359
A-427,Paclitaxel,618,326,686,645,0.793318033024835,1.4594295396529475,1.3700154424165425,1.373178113178014
A-427,Pemigatinib,294,224,686,645,0.6448683005428271,1.0448763301072193,0.8905927020449956,0.8823967124443903
A-427,Pimitespib,212,138,686,645,0.40957644886478745,0.875107742611328,0.8772090570463081,0.7401888875433694
A-427,Pralsetinib,188,91,686,645,0.554686433543661,1.3335690248420715,1.875076645002817,1.366495341037863
A-427,RMC-6236,791,104,686,645,0.7711291703284237,2.849247426969441,2.2264409149573203,2.8286415180272577
A-427,Ralimetinib dimesylate,333,215,686,645,0.7259074735625362,1.26428218220845,1.0994703733973674,1.1245256177282994
A-427,Regorafenib,304,118,686,645,0.6855960939364573,1.518603267955876,1.7473060423715967,1.5467261337227278
A-427,SBI-0640756,185,138,686,645,0.3754174960269882,0.87451202604525,1.0664798968036038,0.7987915842845834
A-427,Sapanisertib,798,238,686,645,0.8882741282959238,2.5929674309456496,2.101148581244836,2.457351423019612
A-427,Sonidegib,137,81,686,645,0.5159926545447607,1.1630219035851224,1.3226131684790614,1.0886007648698206
A-427,TAK-733,204,79,686,645,0.5623782168028545,1.1959917220476883,1.6082032017963697,1.223145696799231
A-427,TAK-901,93,52,686,645,0.8216069910099232,5.114605968868679,4.388401516501906,4.659875641542674
A-427,Temuterkib,466,277,686,645,0.6553409821408467,1.2624642353789017,1.0609080533184752,1.085274935885505
A-427,Tomivosertib,438,176,686,645,0.6741636535948167,0.9786644865707312,1.4276779347145112,1.1375081900319475
A-427,Torkinib,82,72,686,645,0.4572845314871102,1.2025356797176052,1.2750078159844525,1.048038006959473
A-427,Trametinib,734,84,686,645,0.7974571053518557,2.6151188178096163,2.2969408009424583,2.660179125254568
A-427,Tubulin inhibitor 6,223,167,686,645,0.36657253509405513,0.7955497432385008,0.8343699061197962,0.6605792642660632
A-427,Tucatinib,549,307,686,645,0.5889453722211967,0.8198675332422665,0.7921076873238312,0.7379412098591407
A-427,ULK-101,229,205,686,645,0.4716876429109761,0.9817393930322187,1.0121177620713855,0.8541705496788602
A-427,Vemurafenib,485,244,686,645,0.6653914779121863,1.2572557257371135,1.135880028913823,1.1548810183875309
A-427,Volasertib,194,88,686,645,0.16807865119615625,0.8134533084823825,0.930562368234721,0.695047777471498
A-427,XRK3F2,545,271,686,645,0.8321303513027309,1.7194090911118498,1.6503931156241103,1.645147119083843
A-427,c-Kit-IN-1,92,76,686,645,0.6851479304159069,1.6373088445370485,1.8362666808333687,1.5898506451125918
A-427,olaparib,184,101,686,645,0.689536899684103,1.1819792212645743,1.3299770271326588,1.1642085331481518
A-427,palbociclib,467,88,686,645,0.3775957636563625,1.4001348756285792,1.3796186231974534,1.3997889631179992
A-427,venetoclax,116,60,686,645,0.7809799023395673,2.052657804481392,2.4651626553222283,2.1186774278488336
A-427,vincristine,408,204,686,645,0.7368840800926303,1.7635621327326545,1.6238012815039253,1.5821471278541126
A498,4EGI-1,419,133,1443,897,0.5429786357001016,1.5884302794503162,1.4250286945009265,1.3978198043522625
A498,9-ING-41,1873,810,1443,897,0.8482817400543216,1.15118857020375,1.1803215014172788,1.1317357458495778
A498,APTO-253,591,302,1443,897,0.6830754740583639,0.8700011282210897,0.9496059932442096,0.8280984143716758
A498,AT7519,858,466,1443,897,0.7407761170177296,0.6761728686463397,0.8260043904662197,0.6862034758427604
A498,AZD-7648,336,150,1443,897,0.8797822431953759,1.694167920017129,1.8871017024972618,1.7031840127895748
A498,AZD-8055,1178,330,1443,897,0.7084980865171595,1.8907381001924062,1.5152902512493818,1.7149420442553158
A498,AZD1390,705,236,1443,897,0.40996919650755376,1.0728445610422175,1.3134845408825597,0.9804008732331534
A498,AZD2858,140,72,1443,897,0.49450095888340806,0.9177702141928679,1.1138035542329419,0.8529302581596248
A498,Abemaciclib,323,181,1443,897,0.8375412137369808,1.8734701384656036,2.0762862766737746,1.8727670615318732
A498,Adagrasib,377,268,1443,897,0.6537254501008781,0.884241575577479,0.8007358196218787,0.7778974557491203
A498,Afatinib,1428,375,1443,897,0.8909848927985996,2.1306454649117743,1.9879740146594371,2.0929152296226095
A498,Alpelisib,679,237,1443,897,0.8728572736065086,1.540492306174007,1.6909602886926525,1.537695196377238
A498,Anastrozole,648,401,1443,897,0.8271985719462535,0.9567819619991533,1.140871624667915,0.9828415182540406
A498,BAY1125976,1454,350,1443,897,0.7989296580832571,1.9714338091201653,1.8551864313409874,1.894558039487324
A498,BI-3406,1497,440,1443,897,0.8045204090359683,1.5518403362676336,1.4280785276199632,1.5076727805082373
A498,BI-78D3,855,536,1443,897,0.8543835178558488,0.8835259164365795,1.0060785649919175,0.8970290913140508
A498,Belumosudil (mesylate),461,223,1443,897,0.8161225835017937,1.2807113434646862,1.3874041972503957,1.2626209059965354
A498,Belzutifan,420,145,1443,897,0.8041078005334829,1.5484609459456757,1.543709513275401,1.4832129982875712
A498,Bentamapimod,476,446,1443,897,0.8697299275817858,1.2870598398673878,1.2740171160530795,1.2558720971163635
A498,Bimiralisib,1564,343,1443,897,0.7196475680559508,2.2081302983309525,1.7277196443199403,2.079271444901345
A498,Binimetinib,511,157,1443,897,0.7962193740299788,2.2602430458204794,1.768147355991301,2.0852590415381274
A498,Brivudine,937,717,1443,897,0.9228156579075288,2.534856920333931,2.368496778752412,2.4190868127220924
A498,CP21R7,360,198,1443,897,0.6841017549067784,0.844549413426151,1.0164980740006462,0.8344750443847214
A498,Capivasertib,295,202,1443,897,0.6322040285645834,0.898691774889861,0.9064413921680289,0.8248177451923244
A498,Capmatinib,465,149,1443,897,0.8306716846755241,1.2968392162427145,1.4238949185266625,1.2840405548545186
A498,Celecoxib,447,352,1443,897,0.6601884412853809,0.7424346989371262,0.7822247921330846,0.7108763364088942
A498,DT-061,321,219,1443,897,0.8366342530436303,1.2369656491775816,1.3655615260940592,1.2405683045829772
A498,DTP3,540,203,1443,897,0.7768623109433295,1.5254345450563107,1.6371934095227294,1.4478606394319025
A498,Dabrafenib,2201,740,1443,897,0.9252395556314124,1.4735625459466553,1.507872109534351,1.486972009039961
A498,ERK5-IN-2,1292,540,1443,897,0.8874011807781897,1.5106808109208918,1.5309157920746312,1.4910357699404222
A498,ETC-206,604,332,1443,897,0.661643232013333,0.7252756003898299,0.8048523442904879,0.6898586848696335
A498,EX229,460,89,1443,897,0.8150446875220818,2.0190978905309076,2.1620510664272117,2.0067584159254137
A498,Elimusertib hydrochloride,338,95,1443,897,0.7016081610356913,1.536831863718135,1.758374883176998,1.5208426690891532
A498,Encorafenib,1781,617,1443,897,0.8998828399935851,1.795712138134824,1.6700842763487775,1.7483139826180445
A498,Erdafitinib ,535,318,1443,897,0.8023158708900879,1.0444322163955297,1.1386135418274055,1.0268591829641711
A498,Everolimus,1713,1001,1443,897,0.8176077530349184,0.77034830288583,0.852980001970339,0.7641818132665757
A498,Futibatinib,412,227,1443,897,0.8176797650923302,1.2123023373662434,1.2063704974509302,1.1559822063099627
A498,GSK1059615,1423,350,1443,897,0.8671001999993841,1.9813388420730291,1.9530983739572425,1.9863056538116965
A498,Gemcitabine,1003,462,1443,897,0.7465059536486797,0.9580209798172501,1.185126096715391,0.9686534752268171
A498,HI-TOPK-032,264,260,1443,897,0.7875329162619967,1.6754158420314893,2.03801461839458,1.7799805358902308
A498,Hydroxyfasudil,303,143,1443,897,0.5822049001995915,0.7781311828963424,0.9169544655956035,0.7349831839445965
A498,IQ 1,407,128,1443,897,0.7777556479558453,1.1677825852051453,1.2867231060083175,1.1573438245558205
A498,Infigratinib,897,430,1443,897,0.8346674324651822,1.5864586062929456,1.6846710328187058,1.549018435316821
A498,Ipatasertib,972,607,1443,897,0.8616965937029957,1.3401969509038876,1.4985673878255605,1.3531852470425996
A498,Irinotecan,980,691,1443,897,0.7367692637831668,1.0948538480850625,1.4982837017799988,1.1820765061624883
A498,Ixazomib,375,141,1443,897,0.8098387558528704,1.7399540717331525,1.8540757233684728,1.6950719973570365
A498,LB-100,555,332,1443,897,0.6800343021566154,0.6361783326131492,0.8334707473569903,0.6511806351831124
A498,LJI308,584,239,1443,897,0.7857727352262601,0.9264368342738032,1.2437956303625717,0.9875665155225795
A498,LY-2584702 (tosylate salt),179,142,1443,897,0.6970859628881373,1.2608004502402965,1.3202579633705946,1.204094408424663
A498,LY2090314,573,496,1443,897,0.7937360879482669,0.9143168658888124,1.1191535770353844,0.9853239347128422
A498,Lapatinib ditosylate,1042,658,1443,897,0.8057032001405046,0.9259403072654415,1.0500362654558337,0.9273274113842661
A498,Lonafarnib,354,132,1443,897,0.9009539909673087,2.4815272317742836,2.3777103096207464,2.427105355911832
A498,MK-3903,670,199,1443,897,0.69201446622015,1.4829016351375308,1.402184664671674,1.386286574118655
A498,MK-8353,346,238,1443,897,0.6508632204374002,0.8542972171705349,0.8780953928182952,0.7916761766051765
A498,ML264,636,408,1443,897,0.8638732340714645,1.0975198506990396,1.1463163064563953,1.0780069179060554
A498,Methylprednisolone succinate,362,237,1443,897,0.694167461806283,0.7592071940458093,0.8701355001838942,0.7431478923767751
A498,Minodronic acid,515,409,1443,897,0.7707233856082462,0.9369647261340716,0.9835661539902485,0.9182269891523299
A498,NG25,780,395,1443,897,0.6040359280421451,2.0870839166636244,2.4524632242143225,1.986904558176856
A498,NVP-BHG712,429,268,1443,897,0.8057934297555958,1.0970912495661205,1.186150863238724,1.0772370484087725
A498,OTS514,298,177,1443,897,0.795968853563223,1.2481777460581427,1.3492909151527213,1.2195876286743157
A498,Oleic acid,329,238,1443,897,0.7159584030653687,0.9065832307338924,0.9659133029871613,0.8752291846790198
A498,Oxaliplatin,527,331,1443,897,0.6864606945025254,0.8048515267096334,0.908433118254973,0.7783560225050284
A498,PF-06260933,283,150,1443,897,0.7953058442881829,1.7931428047033657,2.0784217610297158,1.7990428417517812
A498,PH-797804,729,209,1443,897,0.8562723142160039,1.8917355927917887,1.7773721957334676,1.8714046838685188
A498,Paclitaxel,1658,814,1443,897,0.914464772940971,1.3247153571961041,1.426977191205802,1.3401094647146587
A498,Pemigatinib,685,250,1443,897,0.5800843391657362,1.049164049442939,1.0108426086979416,0.9360184025475884
A498,Pimitespib,339,156,1443,897,0.8821150177939227,1.807254377139617,1.835232068719581,1.7613628813052162
A498,Pralsetinib,310,171,1443,897,0.8198454978256812,1.680396734901915,1.606867353327212,1.5776523797739548
A498,RMC-6236,2046,427,1443,897,0.7612507436378506,2.124453169451623,1.6781905274447821,2.0355783858813856
A498,Ralimetinib dimesylate,493,341,1443,897,0.872054668516386,1.2591840148435594,1.2690768410196753,1.2242366864200829
A498,Regorafenib,518,350,1443,897,0.772073110669356,1.0269858583755256,1.1945016549701546,1.0390927252722186
A498,SBI-0640756,298,204,1443,897,0.7600514579824402,1.081598647517903,1.1747966467091497,1.0518394979416525
A498,Sapanisertib,1701,439,1443,897,0.8174015860721114,1.7820188323949366,1.6889430318798149,1.7291731836658077
A498,Sonidegib,368,212,1443,897,0.7576410518240803,1.052379995700645,1.1901411199328613,1.0371808093471986
A498,TAK-733,435,204,1443,897,0.9206933493319683,2.19194726417342,2.423066607579616,2.2307207072284556
A498,TAK-901,1103,313,1443,897,0.9667249211025205,4.149750123411437,4.006579834024214,4.123577466278781
A498,Temuterkib,713,386,1443,897,0.8310543560996281,1.1553735210182057,1.259565900020259,1.146759543586048
A498,Tomivosertib,971,550,1443,897,0.7692972154478022,0.8642884008739554,1.0874914612340687,0.8945037074125889
A498,Torkinib,136,89,1443,897,0.6175911009123465,1.1457705891387922,1.1184393729079245,1.0294670054295156
A498,Trametinib,1642,369,1443,897,0.7290855498632757,1.8658064784925028,1.6587221552760978,1.806248877564725
A498,Tubulin inhibitor 6,348,203,1443,897,0.635399583168871,0.6681861125915869,0.793368851739969,0.6466184063072978
A498,Tucatinib,1178,719,1443,897,0.7897394912214417,0.9301142193649593,1.0646381017005453,0.9297177061951544
A498,ULK-101,504,262,1443,897,0.6541980471312391,0.8100035727680778,1.0334502375157626,0.8100559242691316
A498,Vemurafenib,1059,532,1443,897,0.8489359084499943,1.1462450675203826,1.1198912634687526,1.0984707300742391
A498,Volasertib,243,115,1443,897,0.6116870171308696,1.0500613365517424,1.110870062327882,0.9812636127203608
A498,XRK3F2,1277,440,1443,897,0.8457403400148131,1.4855595981351184,1.4192708838686972,1.4404415383869615
A498,c-Kit-IN-1,234,189,1443,897,0.8754960462295228,1.940380712618988,1.9521566200450304,1.8834777910033247
A498,olaparib,316,171,1443,897,0.7419099858839847,1.1102223235207036,1.1618000990381505,1.052061115131628
A498,palbociclib,745,129,1443,897,0.7221754846877222,1.827278843274059,1.4897551435942467,1.7264543579055307
A498,venetoclax,382,245,1443,897,0.8726517679097898,1.9194578101493494,2.0081440453176156,1.8927833919987553
A498,vincristine,439,374,1443,897,0.8560036048858611,1.3300651557347454,1.498864038287817,1.3668967544206094
A549,4EGI-1,507,233,1343,678,0.3594663608897769,1.2920473490131636,1.2254858663353976,1.0860041065477415
A549,9-ING-41,1949,815,1343,678,0.845475117959562,1.2305330020814012,1.1088534299201218,1.1692276773329333
A549,APTO-253,779,355,1343,678,0.7255786508359162,0.9885954799842449,0.9418583847750003,0.9135650440441316
A549,AT7519,1096,477,1343,678,0.6960088550829674,0.7540670533228393,0.895717548397885,0.7411340622382437
A549,AZD-7648,486,232,1343,678,0.9071372185548937,1.7936683747860607,1.9615962831461569,1.8097687273489413
A549,AZD-8055,1382,522,1343,678,0.8904345434527333,1.6197659841924126,1.6180432713657935,1.6019613025077708
A549,AZD1390,675,294,1343,678,0.2871544535947316,1.103930405451966,1.3629162877176866,0.9702051762131492
A549,AZD2858,261,119,1343,678,0.5735735821907036,0.9961454842544787,1.1878355896665656,0.9467708505043504
A549,Abemaciclib,395,320,1343,678,0.8895938856558306,2.0168970217337554,1.9799833240866125,1.9777810610948088
A549,Adagrasib,433,231,1343,678,0.5707164466058946,0.7186150200341931,0.9055052259176454,0.6993194132132545
A549,Afatinib,1915,598,1343,678,0.9243219942473404,2.088748646137493,2.108444379162877,2.0961765331782654
A549,Alpelisib,524,223,1343,678,0.8999869707650471,1.792335232597449,1.9394275571318116,1.8039596387967194
A549,Anastrozole,857,404,1343,678,0.7056496114555534,0.842880116693326,1.065054571893857,0.8483380572360265
A549,BAY1125976,1801,564,1343,678,0.9379485512487499,2.0493903462586602,1.9893974545280855,2.0389758866994008
A549,BI-3406,1286,481,1343,678,0.9134516452555601,1.924563023480489,1.9549335008241355,1.9207494777352505
A549,BI-78D3,1180,576,1343,678,0.6460313451721275,1.073881719048925,0.9393831600970143,0.9521690580311384
A549,Belumosudil (mesylate),577,210,1343,678,0.696229483758798,1.0087449875040218,1.1128228127131765,0.9795350931252313
A549,Belzutifan,432,164,1343,678,0.8327556112530162,1.6709299571318332,1.622321923125047,1.598572649013737
A549,Bentamapimod,975,561,1343,678,0.7502752262191525,1.200111363715821,1.0510295822440856,1.082050561427432
A549,Bimiralisib,2019,439,1343,678,0.9432400149881918,2.552262901282786,2.515640151378862,2.5873763031566037
A549,Binimetinib,459,172,1343,678,0.8795120461877003,2.32868717150815,2.2176720452570073,2.2612923521650194
A549,Bortezomib,200,91,1343,678,0.922555721066386,3.6591554232798944,3.7688100024555666,3.6284254679794214
A549,Brivudine,825,1241,1343,678,0.9138460177590227,2.8852653521005536,2.84950331342214,2.857333632442597
A549,CP21R7,515,247,1343,678,0.737166607123769,1.177693426010495,1.095724756460388,1.0884000273148922
A549,Capivasertib,432,203,1343,678,0.7004111691960128,0.9174157090913543,0.9699000993259264,0.8665209992085745
A549,Capmatinib,434,242,1343,678,0.8826831447223358,1.701722499191651,1.8614254554334475,1.7062440725270376
A549,Celecoxib,639,326,1343,678,0.7406161525475827,0.8886643972062573,0.9099089738902498,0.8417112250768157
A549,DT-061,435,225,1343,678,0.8023301565798827,1.2796765561519627,1.3042288470593295,1.229007771385632
A549,DTP3,506,234,1343,678,0.754131964820451,1.1368624512928813,1.1873169960082317,1.0864039697553574
A549,Dabrafenib,2630,883,1343,678,0.8940973214608495,1.6266835831452822,1.334042605540057,1.5483735823873022
A549,ERK5-IN-2,1521,680,1343,678,0.8540482250297979,1.5764970156627491,1.4957141583818439,1.5089203912098288
