cell_line,drug_a,drug_b,cos_mean_signature,cos_G2M_response
A-427,9-ING-41,AZD-7648,0.25289329049199505,0.2631711094126138
A-427,ML264,Pemigatinib,0.4570250833432674,0.4135676123057852
A-427,Anastrozole,Pralsetinib,0.25408749025274757,0.36798926718977004
A-427,AZD-8055,LB-100,0.1306315093344216,0.2224421213568349
A-427,BAY1125976,Vemurafenib,0.7059090238109494,0.4763992128400466
A-427,AZD-8055,Methylprednisolone succinate,-0.06852665463558394,0.07283961075081088
A-427,APTO-253,Sonidegib,-0.1497380684155191,0.208380655006624
A-427,HI-TOPK-032,TAK-733,0.4844815999743287,0.652584771796638
A-427,4EGI-1,BI-3406,0.21701338669294343,-0.05348460711777023
A-427,AZD2858,Oxaliplatin,0.4872847478373066,0.519379378581233
A-427,LB-100,Oxaliplatin,0.3512278883909497,0.3063379705216663
A-427,LY-2584702 (tosylate salt),NG25,-0.17055854209478793,0.21947956489042023
A-427,AZD-7648,XRK3F2,0.4803734419674401,0.4735612646668807
A-427,Everolimus,LJI308,0.12964413891523127,0.18834601686681754
A-427,Dabrafenib,OTS514,-0.14709771682212783,-0.0054608063024418965
A-427,Capivasertib,RMC-6236,-0.234163840683708,-0.11598558464803288
A-427,Minodronic acid,c-Kit-IN-1,0.3485821037147616,0.4296576815583121
A-427,EX229,NG25,0.16571667496378698,0.263777557012931
A-427,ETC-206,venetoclax,-0.022875500562483227,0.07325884099964437
A-427,AT7519,Regorafenib,-0.1885674610215114,-0.07604899592852474
A-427,Ipatasertib,palbociclib,0.6910841561176467,0.4880348479074429
A498,Belumosudil (mesylate),Erdafitinib ,0.4969936750768853,0.4650100164986789
A498,AZD2858,venetoclax,0.16996204623379074,0.027653617163177602
A498,Minodronic acid,Trametinib,0.25942701309879745,0.3115558217877354
A498,AT7519,Adagrasib,0.3813771505442593,0.4671475929731802
A498,Anastrozole,Tubulin inhibitor 6,0.5083623349769463,0.4744318754218966
A498,Belzutifan,venetoclax,0.31445710820522554,0.24902874001523062
A498,LB-100,Pimitespib,0.26081053758481254,0.21748772422199986
A498,Abemaciclib,Tomivosertib,0.4211050986178141,0.5343629718780498
A498,Afatinib,Elimusertib hydrochloride,0.34980336011075575,0.17009791379903333
A498,CP21R7,LB-100,0.5681900802576361,0.5702461559576599
A498,Adagrasib,Encorafenib,-0.2677028283868682,-0.012595421912033066
A498,APTO-253,GSK1059615,0.31834211966234205,0.3382909236186134
A498,Celecoxib,Paclitaxel,0.2748216364475133,0.3404627127375513
A498,Erdafitinib ,Temuterkib,0.7379005252884897,0.6388720828044192
A498,ETC-206,Gemcitabine,0.6031902946291477,0.5796610189441089
A498,Abemaciclib,venetoclax,0.7831899072897117,0.7714067795930406
A498,EX229,LY2090314,0.07520831043896199,-0.022355752982612682
A498,RMC-6236,palbociclib,0.7535799266497575,0.621229035504545
A498,RMC-6236,Ralimetinib dimesylate,0.4127396102804746,0.44915360995143416
A498,Binimetinib,LY2090314,0.44436630795715437,0.3423080481608612
A498,Abemaciclib,GSK1059615,0.2483456748609861,0.45480912453402855
A498,LJI308,TAK-901,0.14366045300258956,0.2532082648740263
A498,BAY1125976,LB-100,0.5437532561626963,0.5841693731909053
A498,Afatinib,Pimitespib,0.25173923445657737,0.2914007754997075
A498,Encorafenib,Futibatinib,0.5605543674699206,0.48756665384813386
A498,LY2090314,Methylprednisolone succinate,0.3103607639231789,0.364113405467364
A498,ERK5-IN-2,MK-8353,0.5639644077538544,0.5372040113575984
A498,Encorafenib,Paclitaxel,0.8088986900933512,0.8429505936338857
A498,BAY1125976,Oxaliplatin,0.30047259256601366,0.4207981965570736
A498,RMC-6236,Sonidegib,0.060137472757516006,0.2666345543672752
A498,Erdafitinib ,NG25,0.03932889902435395,0.05544062127603734
A498,Ipatasertib,PH-797804,0.3266490363939132,0.45193373701681416
A498,Capivasertib,LB-100,0.449499663909254,0.43799455156203404
A498,AZD2858,Oleic acid,0.5194576145040488,0.4199488087547978
A498,CP21R7,venetoclax,0.20417735575993762,0.10302201299113685
A498,ETC-206,Oleic acid,0.46303530530768694,0.4615967821357261
A498,Methylprednisolone succinate,XRK3F2,0.1497377021620869,0.3260812648642612
A498,Tomivosertib,Volasertib,0.19947448263273918,0.28690112904758625
A498,Bentamapimod,Hydroxyfasudil,0.265479201253472,0.2690220665185793
A498,ETC-206,Irinotecan,0.42694382836261513,0.42612768331263784
A498,GSK1059615,olaparib,0.2504514163133568,0.26591188245981734
A498,ETC-206,Lonafarnib,-0.056768966806637386,0.08998204979999506
A498,Encorafenib,palbociclib,0.5867777961074186,0.5444015757164451
A498,Capmatinib,IQ 1,0.4017397531162659,0.3789782904835079
A498,Trametinib,XRK3F2,0.7469262099250737,0.5868747580207682
A498,Oxaliplatin,palbociclib,0.3526369433612603,0.48986733191435555
A498,IQ 1,TAK-901,-0.015145143794190227,-0.06777321501829826
A498,Methylprednisolone succinate,Sonidegib,0.5530325723946576,0.46458783294573913
A498,PH-797804,Tomivosertib,0.31320112587312576,0.48755659150909314
A498,Abemaciclib,Alpelisib,-0.09233407917922411,-0.0503609264402316
A498,Capmatinib,Temuterkib,0.2921568235879281,0.2126260159680477
A498,AZD-7648,XRK3F2,0.4366073736305443,0.39653657105530304
A498,BI-78D3,Elimusertib hydrochloride,0.13022727309557958,0.03791255991320362
A498,Gemcitabine,vincristine,0.2305484919380037,0.23795404059206804
A498,Lapatinib ditosylate,RMC-6236,0.5300535288491307,0.437003690006744
A498,BI-78D3,NVP-BHG712,0.6785000097146621,0.6668946187168279
A498,Adagrasib,Alpelisib,-0.10770005042702159,0.048285101772288425
A498,Bimiralisib,LB-100,0.3637154671995776,0.34382558098723504
A498,Bimiralisib,DTP3,0.3440652807391376,0.18596898278388346
A498,Lapatinib ditosylate,Methylprednisolone succinate,0.4202961262300648,0.4720417797789202
A498,AZD2858,Ralimetinib dimesylate,0.28608661911371874,0.17724091390109128
A498,OTS514,Pimitespib,0.23306513084547792,0.27871013411276396
A498,LJI308,Trametinib,0.40854554840836943,0.5409208855261654
A498,APTO-253,Volasertib,0.6220269273944202,0.582318005079175
A498,APTO-253,Paclitaxel,0.629559075722982,0.519382952498287
A498,Lapatinib ditosylate,Regorafenib,0.5488694236941066,0.5353918683678727
A498,Bimiralisib,Futibatinib,0.3022246452312758,0.11138638695208584
A498,Abemaciclib,MK-8353,0.19532997731831364,0.0785380675315651
A498,AZD1390,LY2090314,0.24813060788170427,-0.05921816602113876
A498,Infigratinib,Regorafenib,0.31119550696538306,0.27826282163188976
A498,Oleic acid,ULK-101,0.40441607275501884,0.35444411789345187
A498,ETC-206,olaparib,0.4375843226212532,0.40188048262425385
A498,MK-3903,Temuterkib,0.49536886294941684,0.46039369478564796
A498,BI-3406,XRK3F2,0.7040686676137436,0.6332463287844757
A498,Sonidegib,venetoclax,0.26783313914232876,0.2877692977224885
A498,Erdafitinib ,Torkinib,0.43477484297731744,0.4015897455891109
A498,Abemaciclib,Oleic acid,0.09005646723939859,0.013856767392511554
A498,BAY1125976,palbociclib,0.2870718047650066,0.27208591222413225
A498,BI-3406,Vemurafenib,0.6966793545946715,0.5605932828494616
A498,Gemcitabine,olaparib,0.4937688605130152,0.34937182883461876
A498,APTO-253,Ixazomib,0.18396355780339987,0.2758252834161346
A498,Afatinib,LY-2584702 (tosylate salt),-0.38116589797043277,-0.2670203418371453
A498,Irinotecan,Sonidegib,0.3211302201776322,0.193400590409215
A498,Adagrasib,Capmatinib,-0.15546570845960456,0.08106779308355055
A498,MK-8353,Tucatinib,0.6616421464242823,0.6322491682318286
A498,MK-3903,ML264,0.2490681034582703,0.3610807048659824
A498,Erdafitinib ,XRK3F2,0.6753922576337175,0.630839986409375
A498,AT7519,Hydroxyfasudil,0.345465439635307,0.39167459383384573
A498,BI-78D3,Infigratinib,0.4318152022280748,0.4032438768219807
A498,Ralimetinib dimesylate,Torkinib,0.2185486161491906,0.2604503095046473
A498,Hydroxyfasudil,Pimitespib,0.45258487591156366,0.3963641858455666
A498,BI-78D3,ERK5-IN-2,0.7859969476068289,0.8087830221493111
A498,Belzutifan,RMC-6236,0.16769887692562577,0.14677441725472612
A498,Gemcitabine,SBI-0640756,0.2643395942962364,0.3397677521075124
A498,ERK5-IN-2,Volasertib,0.5867582134709388,0.5019316967551566
A498,DTP3,Pemigatinib,0.672614851202417,0.6417868557337887
A498,DTP3,ERK5-IN-2,0.1160179575057524,0.030218869509462135
A498,LB-100,Methylprednisolone succinate,0.5151683695166418,0.5102855836496129
A498,DT-061,MK-8353,0.37987217133011103,0.3172514309529245
A498,Anastrozole,ETC-206,0.6155888351011328,0.6135050741158264
A498,ERK5-IN-2,Temuterkib,0.911031500125614,0.8682520434847977
A498,ERK5-IN-2,ML264,0.7299516943925713,0.7081418479559809
A498,Capivasertib,Ixazomib,0.18094115174320258,0.20723002748426753
A498,Ipatasertib,Trametinib,0.4720238743217528,0.5711521961596336
A498,Capivasertib,ERK5-IN-2,0.12234446839091473,0.2397630037683735
A498,DT-061,c-Kit-IN-1,-0.026833013858537216,0.018629210400399387
A498,Anastrozole,Erdafitinib ,0.3750207132748432,0.3740478189068689
A498,APTO-253,LJI308,0.40842542870773446,0.40369273244013054
A498,Capivasertib,Encorafenib,0.1626381812660375,0.26729501044735826
A498,Belzutifan,DTP3,0.0950763340160546,0.09220424275979269
A498,Elimusertib hydrochloride,Tucatinib,0.13785304989771222,-0.12283249246793702
A498,AZD1390,GSK1059615,0.27394004412074296,0.37128391423466967
A498,Ipatasertib,Vemurafenib,0.649796339724236,0.5707571542956075
A498,Sapanisertib,ULK-101,0.5080601563486677,0.5617634379709662
A498,Vemurafenib,vincristine,-0.054038531816080634,0.022112609829701042
A498,Elimusertib hydrochloride,Ixazomib,0.41402779107972365,0.3405582876129223
A498,Everolimus,Infigratinib,0.4940851931821609,0.4635365013651559
A498,Oleic acid,venetoclax,0.0901325962245951,-0.032444523206856084
A498,AT7519,Vemurafenib,0.32838496778063503,0.24217689637310613
A498,APTO-253,Bentamapimod,0.6901202907746284,0.584955939436934
A498,Paclitaxel,Tomivosertib,0.3547472023439807,0.29904483794443965
A498,PF-06260933,Temuterkib,0.2834158946482128,0.2755966335762624
A498,AZD2858,vincristine,0.2954813898123053,0.300445354759096
A498,Futibatinib,Tucatinib,0.5415476718399281,0.5775298970604449
A498,9-ING-41,Binimetinib,0.4065830575645282,0.3558971578398262
A498,4EGI-1,Binimetinib,0.4188193300310395,0.22833023639795047
A498,HI-TOPK-032,Tubulin inhibitor 6,0.3412985364568934,0.34244234390037603
A498,Lonafarnib,PH-797804,0.5365001751200658,0.49917785003078896
A498,AZD2858,Temuterkib,0.2719339895364294,0.11020120318146986
A498,AZD1390,Trametinib,0.14608261792773636,0.18930871044160275
A498,AZD-8055,Hydroxyfasudil,0.44345599382888756,0.5250152485998991
A498,TAK-733,olaparib,0.10340965645360894,0.11115270428264099
A498,Bentamapimod,Futibatinib,0.46004749527002,0.42401779099986625
A498,Encorafenib,Temuterkib,0.7618637823310135,0.7002386765987454
A498,BI-3406,Gemcitabine,0.4864345445915534,0.5162422778894415
A498,NVP-BHG712,olaparib,0.3221383155936493,0.38570127313005936
A498,Binimetinib,Dabrafenib,0.12292448696497565,0.07200099267879563
A498,Anastrozole,vincristine,0.18475192084883177,0.23470662871672823
A498,Gemcitabine,Sapanisertib,0.34454593510133824,0.3360345973654065
A498,Binimetinib,Celecoxib,0.29049913247343107,0.32048785363378285
A498,AZD2858,Capivasertib,0.5730902605096554,0.4732278779672729
A498,9-ING-41,CP21R7,0.6273278686959782,0.6218207767519284
A498,GSK1059615,Temuterkib,0.3590745984949975,0.31707675784124467
A498,Futibatinib,MK-3903,0.34138763090582447,0.17091794105597258
A498,IQ 1,LB-100,0.4290573915686442,0.47478424798505975
A498,Ixazomib,Lonafarnib,0.05953726713028124,0.06294066725882815
A498,EX229,Paclitaxel,0.28224762029664224,0.31524971708578503
A498,Irinotecan,vincristine,0.18149810556398013,0.1377210501959818
A498,Belumosudil (mesylate),Vemurafenib,0.6633038712468188,0.6232027622628418
A498,Elimusertib hydrochloride,Vemurafenib,0.25362353977506213,-0.016325970800357244
A498,Trametinib,palbociclib,0.6253643391646397,0.5199060498948581
A498,Tubulin inhibitor 6,olaparib,0.4196481680064743,0.4561419030603091
A498,ETC-206,PF-06260933,0.40930916494621505,0.4185737756004987
A498,MK-3903,Pralsetinib,0.12380435502541683,0.14542743207995695
A498,GSK1059615,LY-2584702 (tosylate salt),-0.15967781178866475,-0.032458899826975
A498,ETC-206,TAK-733,0.18585940606157844,0.21159116636967237
A498,Anastrozole,NVP-BHG712,0.3718391246971945,0.3717503579575218
A498,Vemurafenib,Volasertib,0.6422503511138784,0.584543811672554
A498,ERK5-IN-2,Tucatinib,0.8058529042780597,0.8297271708906117
A498,Erdafitinib ,GSK1059615,0.271764073397308,0.18015000583285243
A498,Celecoxib,Tucatinib,0.5120677651365418,0.4959440131364198
A498,Capmatinib,ULK-101,0.13381488751871734,0.14573093824703176
A498,Infigratinib,olaparib,0.22598542135845556,0.2910072096308713
A498,DT-061,Tubulin inhibitor 6,0.3659719542430169,0.3713051752493881
A498,LB-100,RMC-6236,0.28587491490144346,0.39409398572250953
A498,Belumosudil (mesylate),XRK3F2,0.4149820197314088,0.4484698912324014
A498,LY2090314,Oxaliplatin,0.5028874262606555,0.540471286812956
A498,IQ 1,Trametinib,0.6456285883152925,0.41038034950447
A498,CP21R7,DT-061,0.47290780257856946,0.39627690111084873
A498,DTP3,Methylprednisolone succinate,0.5128574635667864,0.5823659528165265
A498,ETC-206,Sapanisertib,0.28374578441486487,0.3609846481152605
A498,ETC-206,Tubulin inhibitor 6,0.6057860917323399,0.573794308472147
A498,Belumosudil (mesylate),Pimitespib,0.25325112199281113,0.1971378594969302
A498,LB-100,Sapanisertib,0.5922764490222072,0.6413008131668809
A498,Afatinib,HI-TOPK-032,0.18039257258623465,0.3544119018822113
A498,DT-061,Ixazomib,0.3463126783020429,0.3109292699530553
A498,Abemaciclib,Tucatinib,0.11714986056628285,0.009442600324656394
A498,AZD-7648,Binimetinib,0.7421527234754142,0.6694533838619233
A498,Everolimus,Sonidegib,0.3943618125393671,0.3698620996572246
A498,Ralimetinib dimesylate,Temuterkib,0.7407980319273233,0.7291704261681753
A498,Infigratinib,NVP-BHG712,0.3919046408192556,0.4044578502155034
A498,DTP3,Pimitespib,0.35254006937349114,0.44098393238014005
A498,Bimiralisib,NVP-BHG712,0.4259066057059897,0.3844821433235519
A498,Brivudine,TAK-901,0.1271693615390561,0.21195167416238922
A498,Lapatinib ditosylate,Paclitaxel,0.6106124268315036,0.6322665167127626
A498,Regorafenib,TAK-733,0.14133052987689768,0.11226607307907635
A498,BI-3406,Bentamapimod,0.27091576937824524,0.28479170059354497
A498,DT-061,TAK-901,-0.13310148954457832,-0.0568033608963745
A498,NVP-BHG712,TAK-901,0.07711258683003618,0.10794374635344911
A498,Temuterkib,c-Kit-IN-1,0.1458890019499148,0.16746600195558628
A498,Adagrasib,olaparib,0.25608755658985816,0.2943675736797405
A498,LY2090314,Pimitespib,0.13852529892240512,0.08360199761024051
A498,Elimusertib hydrochloride,PF-06260933,0.07628419137993206,0.18726762079124434
A498,Adagrasib,BI-3406,-0.1793640696688296,0.15335067577049888
A498,Encorafenib,Tucatinib,0.7098331767325454,0.7143669506357864
A498,AZD-7648,venetoclax,0.1050789695030228,0.15455483301890274
A498,Belzutifan,Volasertib,0.39428809525218506,0.36480556166452194
A498,Bentamapimod,ERK5-IN-2,0.6734039752545914,0.7332109609994117
A498,Dabrafenib,EX229,0.14866154222016598,0.20718072152796185
A498,AZD-7648,Dabrafenib,-0.015694347023411864,-0.11349394030772769
A549,Bimiralisib,Ralimetinib dimesylate,0.21231070102931668,0.18532431486130954
A549,Bortezomib,Everolimus,0.16519085154031668,0.2023898306071649
A549,Infigratinib,LJI308,0.12542961526492216,0.007102450368617241
A549,9-ING-41,BAY1125976,0.7077538101961071,0.6980818085588462
A549,RMC-6236,Volasertib,-0.03180352415936225,0.15381660868215408
A549,CP21R7,Paclitaxel,0.6009195640499958,0.5639372526205575
A549,Abemaciclib,Bentamapimod,0.15035017294097205,0.30237999727938997
A549,MK-8353,Oxaliplatin,0.541462189270572,0.5775193533659361
A549,4EGI-1,DT-061,0.38596302487903994,0.25514370006449094
A549,Erdafitinib ,Regorafenib,-0.04219961030477296,0.051754274796563374
A549,ERK5-IN-2,Infigratinib,0.5556313206161659,0.5169357691467199
A549,ETC-206,MK-8353,0.6895863579464176,0.6332604536760458
A549,Capmatinib,SBI-0640756,-0.046021485187281753,0.25665632886732404
A549,Ipatasertib,Paclitaxel,0.4769849723261067,0.564011483873454
A549,BI-3406,Oxaliplatin,0.016941957613187664,0.11482007912574214
A549,AZD-7648,Afatinib,0.6005554251655315,0.6075689751469899
A549,DTP3,Pimitespib,0.5013025454961034,0.492795263888794
A549,Dabrafenib,TAK-733,-0.19288258265752106,-0.055306217383192295
A549,MK-8353,OTS514,0.4095588462405003,0.3288747462813457
A549,Futibatinib,HI-TOPK-032,-0.34472413343356895,-0.0051133307818017615
A549,BI-3406,Tucatinib,0.2295719332211016,0.301087443480572
A549,Oleic acid,olaparib,0.407973797987052,0.3073799329461464
A549,DT-061,LJI308,0.490765194417513,0.39177331381814573
A549,Abemaciclib,IQ 1,-0.10249532015037097,0.04848474647011272
A549,Bortezomib,Brivudine,0.590134191468406,0.6053235223010864
A549,Dabrafenib,Oxaliplatin,0.3242122962682367,0.3602437402254137
A549,Capivasertib,Dabrafenib,0.05515538686102335,0.10520559483694468
A549,Tomivosertib,Volasertib,0.03150679227629638,0.5187829764658143
A549,BI-3406,Everolimus,0.02303516222054675,0.09123579719938096
A549,Paclitaxel,Temuterkib,0.7017041808777169,0.6722054384636926
A549,Alpelisib,Ixazomib,0.6343706620674847,0.6236278076218369
A549,AZD-8055,Tucatinib,0.2715125861455409,0.24056937007813878
A549,OTS514,Sonidegib,0.21706878338063407,0.21590971289827937
A549,Everolimus,XRK3F2,0.10259842327378906,0.09584036562129442
A549,Alpelisib,Ralimetinib dimesylate,0.06085560203740628,0.03805250955166169
A549,Abemaciclib,Sonidegib,0.21481309092361278,0.3467127952848471
A549,Abemaciclib,Tubulin inhibitor 6,0.2229458985079641,0.33527567669999886
A549,Capivasertib,Sonidegib,0.4627147710193011,0.39241491376437426
A549,CP21R7,Regorafenib,0.39704897428382957,0.43061897321024145
A549,4EGI-1,Capmatinib,0.10591794753469372,0.19298410360308493
A549,NVP-BHG712,vincristine,0.05476664585043598,0.18916699792125766
A549,ML264,ULK-101,0.4364264411519847,0.49816327397979593
A549,Oleic acid,Tubulin inhibitor 6,0.42462773280178334,0.4528721152013035
A549,Infigratinib,NVP-BHG712,0.4788531682409518,0.4330703119319292
A549,Abemaciclib,NG25,0.10115139633930764,0.08972276337443402
A549,AZD1390,DT-061,0.07873916806056884,0.05540550404903258
A549,APTO-253,Belzutifan,0.27525286035494434,0.30590370660938315
A549,MK-8353,XRK3F2,0.23494620582493236,0.19502048440773218
A549,Methylprednisolone succinate,NVP-BHG712,0.37005852692529045,0.31780392760337495
A549,Adagrasib,Infigratinib,0.046857519248522356,0.08978633433110353
A549,PH-797804,TAK-733,0.5657610196293672,0.5496091656493711
A549,Temuterkib,Tucatinib,0.6195363870472022,0.48944016660011586
A549,Bimiralisib,EX229,0.06185340411292858,0.16894592051313645
A549,Afatinib,c-Kit-IN-1,-0.037711680451854426,0.0991566411240023
A549,LB-100,LY2090314,0.7253841745033547,0.5734050765695341
A549,PF-06260933,Volasertib,0.29712077309880136,0.18052094131146398
A549,IQ 1,Pimitespib,0.35439348196409187,0.3221373200656281
A549,Bentamapimod,Brivudine,0.17137092405472357,0.357010898060355
A549,Bentamapimod,Sonidegib,-0.013639030505427249,0.14742248853058976
A549,Alpelisib,Sapanisertib,0.26545419559923306,0.2909155554526992
A549,ERK5-IN-2,Tubulin inhibitor 6,0.2420238500279661,0.24119996612609634
A549,CP21R7,Trametinib,0.4411034256760635,0.49679731071597766
A549,Afatinib,TAK-733,0.15766636614392965,0.2950324245167546
A549,Capmatinib,Dabrafenib,-0.23668246138301002,-0.18782475314423255
A549,Belzutifan,Pimitespib,0.304474481376228,0.3310624247420898
A549,Lapatinib ditosylate,MK-3903,0.35105014786079825,0.30996210122742796
A549,Alpelisib,XRK3F2,0.6653012557595852,0.6828274818068241
A549,Bentamapimod,IQ 1,0.18764921332897438,0.23720547937526365
A549,9-ING-41,Futibatinib,0.4519313187637504,0.43536428684943995
A549,Regorafenib,Sapanisertib,0.1255088867290406,0.20357157737449555
A549,AT7519,Belumosudil (mesylate),0.16141822014727503,0.17974532860362524
A549,Methylprednisolone succinate,Vemurafenib,0.3576051120856097,0.36227698086471316
