split_type,cell_line,heldout_drug,heldout_MoA,observed_library_fraction,seed,recommendation_mode,structure_reliability_score,preference_conflict,information_condition_mode,true_divergence,true_div_min_cos,true_div_minority_frac,minority_state_coverage_gap,moa_ndcg_gap,minority_state_coverage_dart,moa_ndcg_dart,minority_state_coverage_mean,moa_ndcg_mean
leave_drug_out,A549,Epothilone A,Cytoskeletal Signaling,1.0,3,DART_recommended,0.6808821004588902,0.7011299435028249,observed,1.1056020881462536,-0.1056020881462535,0.48,-0.0006475415177995547,-0.0812293224245256,0.9899199379041602,0.1388624438735545,0.9905674794219598,0.2200917662980801
leave_drug_out,A549,Epothilone A,Cytoskeletal Signaling,1.0,4,DART_recommended,0.6835690956709608,0.7180790960451977,observed,1.142441326982138,-0.1424413269821378,0.4,0.0,0.0,0.9433555613373455,0.2200917662980801,0.9433555613373455,0.2200917662980801
leave_drug_out,A549,FLLL32,JAK/STAT,1.0,1,DART_recommended,0.4714036543037113,0.6005649717514124,observed,1.7172024281850844,-0.7172024281850844,0.495,0.002202444473531462,0.2012028721108483,0.9917032806443826,0.2863459897524692,0.9895008361708512,0.0851431176416209
leave_drug_out,A549,Fasudil (HA-1077) HCl,Cell Cycle,1.0,0,mean_or_no_call,0.3654331429611552,0.6214689265536724,observed,1.7170374623838678,-0.7170374623838678,0.335,0.011523877633790036,-0.6804503724350792,0.9863215400908608,0.0,0.9747976624570708,0.6804503724350792
leave_drug_out,A549,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,2,DART_recommended,0.6257167808555629,0.6039548022598871,observed,1.4807374309173953,-0.4807374309173952,0.485,-0.0016258557252165629,0.0346066092840243,0.98690372184575,0.1446524924330643,0.9885295775709666,0.11004588314904
leave_drug_out,A549,"Fedratinib (SAR302503, TG101348)",JAK/STAT,1.0,3,DART_recommended,0.632472356022973,0.5796610169491525,observed,1.4073651432820775,-0.4073651432820776,0.39,0.0015538181356240521,-0.2200917662980801,0.9860258759778656,0.0,0.9844720578422416,0.2200917662980801
leave_drug_out,A549,Filgotinib (GLPG0634),JAK/STAT,1.0,1,DART_recommended,0.423219635398638,0.5548022598870056,observed,1.6430607897094318,-0.6430607897094318,0.43,0.00047687230041559836,-0.09900348434148629,0.9851409605996688,0.2200917662980801,0.9846640882992532,0.3190952506395664
leave_drug_out,A549,Filgotinib (GLPG0634),JAK/STAT,1.0,2,DART_recommended,0.4307461570679932,0.5655367231638418,observed,1.6777357490480211,-0.677735749048021,0.37,1.2224858035647657e-05,-0.066254223454389,0.9820002191882404,0.0,0.9819879943302048,0.066254223454389
leave_drug_out,A549,Flavopiridol HCl,Cell Cycle,1.0,4,DART_recommended,0.4596468019193803,0.4988700564971751,observed,0.8655561636625942,0.1344438363374057,0.3,-0.008519282085160174,0.0783982689786754,0.9455331676356562,0.1635413866202963,0.9540524497208164,0.0851431176416209
leave_drug_out,A549,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,1.0,2,DART_recommended,0.5239964146981623,0.6653009390658909,observed,1.3421949859757762,-0.3421949859757761,0.49,-0.003141947069603357,0.0,0.982880223768503,0.0,0.9860221708381064,0.0
leave_drug_out,A549,"Fluorouracil (5-Fluoracil, 5-FU)",TYMS,1.0,3,DART_recommended,0.531317547732005,0.6548022598870057,observed,1.397463480586013,-0.3974634805860132,0.43,-0.0005302607973808326,0.0,0.9832822173353,0.0,0.9838124781326808,0.0
leave_drug_out,A549,G007-LK,DNA Damage,1.0,1,DART_recommended,0.4334823462163915,0.5807909604519774,observed,1.6811406713586392,-0.6811406713586392,0.47,0.04451183990230767,0.1369847102983117,0.9922532211514477,0.1369847102983117,0.94774138124914,0.0
leave_drug_out,A549,G007-LK,DNA Damage,1.0,3,DART_recommended,0.4448719558555489,0.6146892655367232,observed,1.7236665333945127,-0.7236665333945127,0.445,0.0015038581297444065,0.2808815010511816,0.993288131835646,0.3471357245055706,0.9917842737059016,0.066254223454389
leave_drug_out,A549,G007-LK,DNA Damage,1.0,4,DART_recommended,0.4529957134713548,0.535593220338983,observed,1.6623117786598025,-0.6623117786598023,0.425,0.0270039901457082,0.1605823915066368,0.9875578605480734,0.3052348839397011,0.9605538704023652,0.1446524924330643
leave_drug_out,A549,GSK J1,Epigenetics,1.0,2,DART_recommended,0.4349419376962317,0.6259887005649718,observed,1.7329539619364551,-0.7329539619364551,0.405,0.000679353998061405,-0.5834330535576522,0.993205505829129,0.0636207881989517,0.9925261518310676,0.6470538417566039
leave_drug_out,A549,GSK-LSD1 2HCl,Epigenetics,1.0,1,mean_or_no_call,0.3471245344482873,0.5299435028248588,observed,1.6485319849243625,-0.6485319849243625,0.485,0.004187250554949173,-0.28163720273137616,0.994160480975958,0.3148801306676309,0.9899732304210088,0.596517333399007
leave_drug_out,A549,GSK-LSD1 2HCl,Epigenetics,1.0,3,DART_recommended,0.4638100527393287,0.5514124293785311,observed,1.6289610246228283,-0.6289610246228285,0.43,0.0017252697723534327,-0.020291865658804586,0.9876270702390516,0.2781981696179509,0.9859018004666982,0.2984900352767555
leave_drug_out,A549,GSK1070916,Cell Cycle,1.0,0,mean_or_no_call,0.3783998230163608,0.5485875706214689,observed,1.0970215003463673,-0.0970215003463671,0.41,0.001843201395282823,-0.2114502791144044,0.9888241854561224,0.7222954974312066,0.9869809840608396,0.933745776545611
leave_drug_out,A549,GSK1070916,Cell Cycle,1.0,3,DART_recommended,0.4294427564787628,0.4892655367231638,observed,1.020092191790203,-0.020092191790203,0.385,0.00043826564500781817,-0.29501171203952725,0.9874243960058512,0.568003577662161,0.9869861303608434,0.8630152897016883
leave_drug_out,A549,GSK1070916,Cell Cycle,1.0,4,DART_recommended,0.4375659511329781,0.4706214689265536,observed,0.9083062569450852,0.0916937430549147,0.49,0.0014003921980270118,-0.14169349731940495,0.9917686731685522,0.7799082337019199,0.9903682809705252,0.9216017310213248
leave_drug_out,A549,Givinostat (ITF2357),Cytoskeletal Signaling,1.0,0,DART_recommended,0.5268215992366856,0.4378531073446328,observed,0.7256706103156477,0.2743293896843523,0.265,0.024416216515982248,-0.14802710910586553,0.8989173131053546,0.3479118113640809,0.8745010965893724,0.4959389204699464
leave_drug_out,A549,Givinostat (ITF2357),Cytoskeletal Signaling,1.0,1,DART_recommended,0.6849406792237119,0.503954802259887,observed,0.7212718382639541,0.2787281617360458,0.255,0.06924333322009646,-0.1787403083511102,0.935312106191376,0.2941924851321473,0.8660687729712795,0.4729327934832575
leave_drug_out,A549,Hesperadin,Cell Cycle,1.0,0,DART_recommended,0.5569040373535132,0.6485875706214689,observed,1.2856975238503132,-0.2856975238503133,0.485,-0.005126161498398951,-0.38775038571783355,0.9803618950935574,0.3589542101716347,0.9854880565919564,0.7467045958894682
leave_drug_out,A549,Hesperadin,Cell Cycle,1.0,1,DART_recommended,0.5585575248389061,0.7344632768361582,observed,1.251949955293203,-0.2519499552932031,0.335,0.002443428620597876,-0.2784805894273037,0.9746401477597598,0.3148801306676309,0.972196719139162,0.5933607200949346
leave_drug_out,A549,INO-1001 (3-Aminobenzamide),DNA Damage,1.0,4,DART_recommended,0.4478574754903252,0.6112994350282486,observed,1.6659094409547737,-0.6659094409547737,0.38,0.005372505199976119,0.16515400123144808,0.9914459074136022,0.3129834921469007,0.986073402213626,0.1478294909154526
leave_drug_out,A549,Ivosidenib (AG-120),Metabolism,1.0,4,DART_recommended,0.5058673396582449,0.6288135593220339,observed,1.78314772553969,-0.7831477255396899,0.44,1.5452787418546166e-05,0.0,0.9843986944250376,0.0,0.984383241637619,0.0
leave_drug_out,A549,JNJ-7706621,Cell Cycle,1.0,3,mean_or_no_call,0.3939468413423994,0.5525423728813559,observed,1.4292206520754425,-0.4292206520754423,0.435,0.008420963078552224,-0.5088197627289398,0.9903313322053766,0.0,0.9819103691268244,0.5088197627289398
leave_drug_out,A549,KW-2449,Angiogenesis,1.0,0,DART_recommended,0.6297395009637886,0.6186440677966102,observed,1.473229192076955,-0.4732291920769548,0.355,0.005805661738381485,0.0,0.983947619840647,0.0,0.9781419581022656,0.0
leave_drug_out,A549,Ki16425,GPCR & G Protein,1.0,0,mean_or_no_call,0.3312133868381063,0.5485875706214689,observed,1.6300704612356365,-0.6300704612356361,0.49,-0.0008489595470712041,-0.5,0.9921907459185756,0.0,0.9930397054656468,0.5
leave_drug_out,A549,Ki16425,GPCR & G Protein,1.0,3,mean_or_no_call,0.3188219913653772,0.4819209039548022,observed,1.6233770358971928,-0.6233770358971928,0.325,0.0016977527595876118,-0.430676558073393,0.9824071768283792,0.0,0.9807094240687916,0.430676558073393
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,1,DART_recommended,0.4195952885947305,0.5497175141242938,observed,1.7450979582341588,-0.7450979582341588,0.435,0.002052408865349964,-0.2449945318054993,0.985595181490616,0.0851431176416209,0.983542772625266,0.3301376494471202
leave_drug_out,A549,Ki8751,Protein Tyrosine Kinase,1.0,4,DART_recommended,0.4234470174037783,0.56045197740113,observed,1.68677741861988,-0.6867774186198801,0.4,0.0035377151247483196,0.11004588314904,0.9859943985627048,0.11004588314904,0.9824566834379564,0.0
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,1,DART_recommended,0.7195981808444529,0.6062146892655367,observed,1.5152683364554056,-0.5152683364554056,0.485,-0.0005497889041522486,-0.0636207881989517,0.993163381475947,0.0,0.9937131703800992,0.0636207881989517
leave_drug_out,A549,Lapatinib (GW-572016) Ditosylate,Protein Tyrosine Kinase,1.0,2,DART_recommended,0.5939709828430063,0.427683615819209,observed,1.4424316667482344,-0.4424316667482344,0.41,0.0,-0.003176998482388199,0.9846123711495998,0.066254223454389,0.9846123711495998,0.0694312219367772
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,0,DART_recommended,0.4148142511930122,0.535593220338983,observed,1.6735242912506068,-0.6735242912506069,0.445,0.001055146542277341,0.0,0.9881746833987786,0.0,0.9871195368565012,0.0
leave_drug_out,A549,Lenalidomide (CC-5013),Apoptosis,1.0,1,DART_recommended,0.4153048279927676,0.543502824858757,observed,1.6459367814781432,-0.6459367814781432,0.44,-0.0009526353039923663,0.3391602052736161,0.9870077056367008,0.3391602052736161,0.9879603409406932,0.0
leave_drug_out,A549,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,2,DART_recommended,0.4619152407668331,0.6,observed,1.6306869172439713,-0.6306869172439714,0.39,0.017213625441922842,0.07336392209936,0.9833367704753296,0.07336392209936,0.9661231450334068,0.0
leave_drug_out,A549,Linifanib (ABT-869),Protein Tyrosine Kinase,1.0,4,mean_or_no_call,0.3598393447114641,0.5203389830508475,observed,1.605608957719305,-0.6056089577193048,0.33,0.0032139920687326295,0.1388624438735545,0.9920567826493318,0.1388624438735545,0.9888427905805992,0.0
leave_drug_out,A549,Lomustine,DNA Damage,1.0,0,DART_recommended,0.4368481268517504,0.5694915254237288,observed,1.6263473706531382,-0.6263473706531382,0.425,0.005522383790071417,0.1369847102983117,0.9891549797898458,0.1369847102983117,0.9836325959997744,0.0
leave_drug_out,A549,Lomustine,DNA Damage,1.0,2,DART_recommended,0.4597577293495125,0.5689265536723164,observed,1.5889401309810869,-0.5889401309810869,0.48,-0.001545611023915594,0.0851431176416209,0.9924303336893512,0.0851431176416209,0.9939759447132668,0.0
leave_drug_out,A549,Lomustine,DNA Damage,1.0,4,mean_or_no_call,0.3703413050242544,0.5779661016949152,observed,1.6908768424758591,-0.6908768424758591,0.41,-0.0009871562090147945,0.2546983755821044,0.9934568085332928,0.2546983755821044,0.9944439647423076,0.0
leave_drug_out,A549,M344,Cytoskeletal Signaling,1.0,0,DART_recommended,0.4676727624236091,0.5988700564971752,observed,1.0242854202870313,-0.0242854202870311,0.275,0.03624499803289338,-0.15730750585177006,0.9444628831615848,0.3600558568883671,0.9082178851286914,0.5173633627401372
leave_drug_out,A549,MC1568,Cytoskeletal Signaling,1.0,0,mean_or_no_call,0.3542035892127937,0.5813559322033899,observed,1.691724684019758,-0.691724684019758,0.44,-0.0008193351287768547,0.0,0.9938675858627192,0.0,0.994686920991496,0.0
leave_drug_out,A549,MK-0752,Proteases,1.0,0,mean_or_no_call,0.3788478185711603,0.6067796610169491,observed,1.6384471606795636,-0.6384471606795636,0.42,0.0012686749654844398,0.0,0.9941054712158326,0.0,0.9928367962503482,0.0
leave_drug_out,A549,MK-5108 (VX-689),Cell Cycle,1.0,3,DART_recommended,0.421902328083381,0.6067796610169491,observed,1.5072590795296308,-0.5072590795296309,0.44,-0.00040103794060641906,-0.43780685607566455,0.9948147315084764,0.4959389204699464,0.9952157694490829,0.933745776545611
leave_drug_out,A549,MK-5108 (VX-689),Cell Cycle,1.0,4,DART_recommended,0.4035499673557126,0.6129943502824858,observed,1.3809619393290615,-0.3809619393290616,0.43,-0.0007999284033227694,-0.23177307466786246,0.9946441371843764,0.7682269253321375,0.9954440655876992,1.0
leave_drug_out,A549,Meprednisone,Endocrinology & Hormones,1.0,0,DART_recommended,0.54291744820118,0.6372881355932203,observed,1.6789643493627433,-0.6789643493627434,0.465,0.0006686247047738014,-0.3071837157818931,0.9882028484220318,0.0,0.987534223717258,0.3071837157818931
leave_drug_out,A549,Meprednisone,Endocrinology & Hormones,1.0,3,mean_or_no_call,0.3850259631039339,0.6237288135593221,observed,1.664401441100595,-0.664401441100595,0.44,-0.0007778327910118454,-0.1681275362711174,0.9854652105489016,0.0,0.9862430433399134,0.1681275362711174
leave_drug_out,A549,Mercaptopurine (6-MP),PPAT,1.0,0,DART_recommended,0.6024498333234323,0.6067796610169491,observed,1.5197067174152044,-0.5197067174152044,0.415,0.000645130366015656,0.0,0.9871345759401142,0.0,0.9864894455740986,0.0
leave_drug_out,A549,Mercaptopurine (6-MP),PPAT,1.0,4,DART_recommended,0.5193107854354965,0.543502824858757,observed,1.5896247022839014,-0.5896247022839015,0.455,-0.001046645253819034,0.0,0.9931058501804466,0.0,0.9941524954342656,0.0
leave_drug_out,A549,Mocetinostat (MGCD0103),Epigenetics,1.0,1,DART_recommended,0.6765879113892017,0.6937853107344633,observed,1.1393065100301656,-0.1393065100301656,0.455,0.0,0.2714533209550053,0.993048786017895,0.8512360941594274,0.993048786017895,0.5797827732044221
leave_drug_out,A549,Motesanib Diphosphate (AMG-706),Protein Tyrosine Kinase,1.0,4,DART_recommended,0.4011736335994783,0.5683615819209039,observed,1.5776936769712553,-0.5776936769712553,0.4,0.0034652714472167556,0.031167576170598996,0.9884176982171772,0.0947883643695507,0.9849524267699604,0.0636207881989517
leave_drug_out,A549,NVP-BSK805 2HCl,JAK/STAT,1.0,4,DART_recommended,0.4543147351227363,0.5887005649717514,observed,1.6937460776623587,-0.6937460776623589,0.495,0.0,-0.056973826708484596,0.993455829640196,0.0947883643695507,0.993455829640196,0.1517621910780353
leave_drug_out,A549,Navitoclax (ABT-263),Apoptosis,1.0,2,DART_recommended,0.4096664498205079,0.5779661016949152,observed,1.502354770272818,-0.5023547702728178,0.3,0.012872194254833214,-0.10209739512291159,0.97485006311329,0.113053401757872,0.9619778688584568,0.2151507968807836
leave_drug_out,A549,Nilotinib (AMN-107),Angiogenesis,1.0,4,mean_or_no_call,0.346533583459605,0.5858757062146893,observed,1.6952337774861133,-0.6952337774861131,0.455,-0.0018248673345950817,0.0,0.9852291823611448,0.0,0.9870540496957398,0.0
leave_drug_out,A549,Obatoclax Mesylate (GX15-070),Apoptosis,1.0,2,DART_recommended,0.5702063816173891,0.6146892655367232,observed,1.6526921912335009,-0.6526921912335009,0.465,-0.0005999381718914121,0.0,0.9933292032799884,0.0,0.9939291414518798,0.0
leave_drug_out,A549,Ofloxacin,DNA Damage,1.0,0,mean_or_no_call,0.3852880983425946,0.6344632768361582,observed,1.6144705920930005,-0.6144705920930004,0.44,-0.000987796442694755,0.4354747455750672,0.9921394407977197,0.4354747455750672,0.9931272372404144,0.0
leave_drug_out,A549,Ofloxacin,DNA Damage,1.0,1,DART_recommended,0.429399474690204,0.6016949152542372,observed,1.5485075050560455,-0.5485075050560457,0.405,0.0009749620884710319,0.2232687647804684,0.9867490203479178,0.2895229882348574,0.9857740582594468,0.066254223454389
leave_drug_out,A549,Ofloxacin,DNA Damage,1.0,3,DART_recommended,0.4684116162961519,0.6163841807909605,observed,1.553203008045976,-0.553203008045976,0.365,0.005819733149609152,0.2032389337527008,0.98624307623499,0.2032389337527008,0.9804233430853808,0.0
leave_drug_out,A549,Ofloxacin,DNA Damage,1.0,4,DART_recommended,0.6188708254547306,0.543502824858757,observed,1.621046010145295,-0.621046010145295,0.46,-9.03011987819502e-05,0.09796536285193899,0.9936766524407172,0.164219586306328,0.9937669536394992,0.066254223454389
leave_drug_out,A549,PD173074,Angiogenesis,1.0,2,DART_recommended,0.4429100262061209,0.5683615819209039,observed,1.6443654321714265,-0.6443654321714265,0.385,0.0014420802797646681,0.0,0.9869449383875238,0.0,0.9855028581077592,0.0
leave_drug_out,A549,PD173074,Angiogenesis,1.0,3,DART_recommended,0.4408851548789674,0.4937853107344633,observed,1.647345581346071,-0.6473455813460707,0.45,4.206873859735616e-05,0.04407407950400381,0.9901078465771608,0.1388624438735545,0.9900657778385634,0.0947883643695507
leave_drug_out,A549,PD98059,MAPK,1.0,2,DART_recommended,0.4033868174262878,0.5288135593220339,observed,1.651178173466814,-0.651178173466814,0.47,-0.0005812224482738548,0.0,0.9923774962234998,0.0,0.9929587186717737,0.0
leave_drug_out,A549,PF-3845,Metabolism,1.0,2,DART_recommended,0.5318337003873751,0.53954802259887,observed,1.6602060193133514,-0.6602060193133515,0.38,-0.0011169894414500003,0.2303612461053624,0.993332722559916,0.2303612461053624,0.994449712001366,0.0
leave_drug_out,A549,PF-573228,Angiogenesis,1.0,0,DART_recommended,0.4397715855318024,0.6073446327683616,observed,1.6376672794783065,-0.6376672794783065,0.4,-7.337838062482227e-05,0.0,0.992851865279434,0.0,0.9929252436600589,0.0
leave_drug_out,A549,PF-573228,Angiogenesis,1.0,3,mean_or_no_call,0.355233655566967,0.6293785310734463,observed,1.7387254239648138,-0.7387254239648138,0.47,0.007172161590171866,0.0,0.990903632826551,0.0,0.9837314712363792,0.0
leave_drug_out,A549,PFI-1 (PF-6405761),Epigenetics,1.0,3,DART_recommended,0.5144528131189241,0.4937853107344633,observed,1.5099983128475514,-0.5099983128475514,0.455,-0.0037037517163786005,-0.03873692763702008,0.9830046649761236,0.5797827732044221,0.9867084166925022,0.6185197008414421
leave_drug_out,A549,PHA-680632,Cell Cycle,1.0,3,DART_recommended,0.4236382272896817,0.6282485875706214,observed,1.4820676222676057,-0.4820676222676054,0.47,-0.0014529256287801884,-0.6138312989986647,0.9925080850674586,0.2344065099232998,0.9939610106962388,0.8482378089219645
leave_drug_out,A549,Panobinostat (LBH589),Epigenetics,1.0,3,mean_sufficient,0.5675938161812101,0.327683615819209,observed,0.655211401047986,0.3447885989520139,0.295,0.0,-0.04139074807077325,0.9251604022532712,0.5009732673492616,0.9251604022532712,0.5423640154200349
leave_drug_out,A549,"Patupilone (EPO906, Epothilone B)",Cytoskeletal Signaling,1.0,2,DART_recommended,0.6225307808113043,0.7418079096045198,observed,1.3338226965098936,-0.3338226965098936,0.49,-0.009586278460862241,-0.0812293224245256,0.9692428260630196,0.1388624438735545,0.9788291045238818,0.2200917662980801
leave_drug_out,A549,Pelitinib (EKB-569),Protein Tyrosine Kinase,1.0,2,DART_recommended,0.5131681776703019,0.4926553672316384,observed,1.360346226707688,-0.3603462267076881,0.4,0.001591430916966452,0.07617607059972298,0.9828378988088788,0.3976722328631673,0.9812464678919124,0.3214961622634443
leave_drug_out,A549,Pirarubicin,DNA Damage,1.0,0,DART_recommended,0.5081702251741357,0.607909604519774,observed,1.362461387815174,-0.3624613878151738,0.5,-0.0005503813259239987,0.0947883643695507,0.9798550352796342,0.0947883643695507,0.9804054166055582,0.0
leave_drug_out,A549,Pracinostat (SB939),Cytoskeletal Signaling,1.0,1,mean_sufficient,0.4261085044204136,0.3502824858757062,observed,0.6026089018362643,0.3973910981637357,0.285,0.0,-0.032946879077510205,0.9255029978797344,0.2992268320114626,0.9255029978797344,0.3321737110889728
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,0,DART_recommended,0.4103052490329177,0.5531073446327683,observed,1.6835323846370471,-0.683532384637047,0.375,-0.00023819105081102077,-0.1951900249960508,0.9935972862860794,0.0,0.9938354773368904,0.1951900249960508
leave_drug_out,A549,Prednisone,Endocrinology & Hormones,1.0,1,DART_recommended,0.4571049685384886,0.596045197740113,observed,1.686657878614315,-0.6866578786143148,0.495,0.0007011623483184071,0.20812791186186,0.9940205392283772,0.3591475300896652,0.9933193768800588,0.1510196182278052
leave_drug_out,A549,Quercetin,Epigenetics,1.0,0,mean_or_no_call,0.3640473219671504,0.5790960451977402,observed,1.696548998557128,-0.696548998557128,0.44,-0.0006873915942191555,0.1922358250689502,0.98768592279182,0.6722390270733757,0.9883733143860391,0.4800032020044255
leave_drug_out,A549,Quercetin,Epigenetics,1.0,2,DART_recommended,0.5139617984682106,0.5757062146892655,observed,1.663841066651115,-0.663841066651115,0.39,-0.0008821493967215988,0.2902597849695646,0.9869157312409232,0.3850481493391153,0.9877978806376448,0.0947883643695507
leave_drug_out,A549,Quercetin,Epigenetics,1.0,3,DART_recommended,0.4408671965824952,0.5875706214689266,observed,1.684991590302674,-0.6849915903026739,0.48,-0.000121000636138624,-0.23946069848507778,0.9901401010544848,0.3088720787393924,0.9902611016906234,0.5483327772244702
leave_drug_out,A549,Quercetin,Epigenetics,1.0,4,DART_recommended,0.5492712457183009,0.6271186440677966,observed,1.6925510316880066,-0.6925510316880066,0.405,0.050042088555702136,0.16733305956153105,0.9919055026335858,0.4985723557253838,0.9418634140778837,0.3312392961638527
leave_drug_out,A549,RG108,Epigenetics,1.0,3,DART_recommended,0.4196153107941702,0.5966101694915255,observed,1.7129126647822623,-0.7129126647822625,0.42,-0.0005339483051818306,-0.0865770190078472,0.9887143073495692,0.1478294909154526,0.989248255654751,0.2344065099232998
leave_drug_out,A549,Raltitrexed,DNA Damage,1.0,4,DART_recommended,0.5688967637807889,0.4203389830508475,observed,0.6856476055720455,0.3143523944279545,0.375,0.0,0.08514311764162102,0.9679143515649252,0.4440973278132557,0.9679143515649252,0.3589542101716347
leave_drug_out,A549,Ramelteon,GPCR & G Protein,1.0,4,DART_recommended,0.4254474547734586,0.5333333333333333,observed,1.690966346761228,-0.690966346761228,0.43,0.0008147155624541602,0.0,0.9937826529355104,0.0,0.9929679373730562,0.0
leave_drug_out,A549,Regorafenib (BAY 73-4506),Protein Tyrosine Kinase,1.0,1,DART_recommended,0.5418804869032203,0.6282485875706214,observed,1.5681926848697874,-0.5681926848697875,0.38,0.003803793504315367,0.0636207881989517,0.9836271424563714,0.0636207881989517,0.979823348952056,0.0
leave_drug_out,A549,Regorafenib (BAY 73-4506),Protein Tyrosine Kinase,1.0,3,mean_or_no_call,0.3833770525522106,0.6327683615819208,observed,1.6011195133183576,-0.6011195133183576,0.46,0.0032236455899837813,0.0636207881989517,0.9875777240068422,0.0636207881989517,0.9843540784168584,0.0
leave_drug_out,A549,Resminostat,Epigenetics,1.0,0,DART_recommended,0.6430397559289629,0.6862108014434566,observed,1.1053026064693476,-0.1053026064693476,0.315,0.005700847376357232,0.19032188570295827,0.9751693240793132,0.5481351590340573,0.969468476702956,0.357813273331099
leave_drug_out,A549,Resminostat,Epigenetics,1.0,3,DART_recommended,0.6405171418675495,0.6141242937853107,observed,1.052043663945418,-0.0520436639454179,0.3,0.0,0.10656755991181172,0.9728181422666908,0.5270672065167423,0.9728181422666908,0.4204996466049306
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,0,DART_recommended,0.454745007496428,0.5983050847457627,observed,1.6539967161784976,-0.6539967161784976,0.42,0.0022410173239941766,-0.3597099118518292,0.988677282696403,0.0,0.9864362653724088,0.3597099118518292
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,1,DART_recommended,0.4223891304044622,0.5677966101694916,observed,1.6199621761136704,-0.6199621761136704,0.385,0.0029592372183472326,-0.11050026007439451,0.9926553813907788,0.0694312219367772,0.9896961441724316,0.1799314820111717
leave_drug_out,A549,"Roscovitine (Seliciclib,CYC202)",Cell Cycle,1.0,4,DART_recommended,0.4280556864923204,0.6028248587570622,observed,1.634557524363803,-0.6345575243638031,0.385,0.0034828574017781166,-0.2863459897524692,0.9879073598585492,0.0,0.984424502456771,0.2863459897524692
leave_drug_out,A549,Ruxolitinib (INCB018424),JAK/STAT,1.0,1,DART_recommended,0.4401796863055441,0.5293785310734463,observed,1.658829120369414,-0.6588291203694141,0.46,0.001959059135265062,-0.15139734109601,0.990368367219375,0.0,0.98840930808411,0.15139734109601
leave_drug_out,A549,Ruxolitinib (INCB018424),JAK/STAT,1.0,4,DART_recommended,0.4231388461549176,0.6129943502824858,observed,1.665308006385961,-0.6653080063859613,0.375,0.0014946114404000843,-0.028816560724514412,0.991872734407318,0.1834098052484001,0.990378122966918,0.2122263659729145
leave_drug_out,A549,S-Ruxolitinib (INCB018424),JAK/STAT,1.0,3,mean_or_no_call,0.3239448371509388,0.5988700564971752,observed,1.560167697405166,-0.5601676974051661,0.42,0.0014482077275336236,-0.2642742776909004,0.9932179040314468,0.2172607128522298,0.9917696963039132,0.4815349905431302
leave_drug_out,A549,S3I-201,JAK/STAT,1.0,1,mean_or_no_call,0.3388848733972862,0.592090395480226,observed,1.6335031951254595,-0.6335031951254597,0.435,0.0,-0.0026334352554372997,0.98908427687665,0.0636207881989517,0.98908427687665,0.066254223454389
leave_drug_out,A549,S3I-201,JAK/STAT,1.0,2,mean_or_no_call,0.3941616578443099,0.5954802259887005,observed,1.6610969580497634,-0.6610969580497634,0.445,0.0011585808685239396,0.2200917662980801,0.9892903276620512,0.2200917662980801,0.9881317467935272,0.0
leave_drug_out,A549,S3I-201,JAK/STAT,1.0,4,DART_recommended,0.4814626311568973,0.5661016949152542,observed,1.6449919454952122,-0.6449919454952122,0.47,-0.0017802721750778128,0.0883201161240093,0.9877659097348944,0.2240055615151755,0.9895461819099722,0.1356854453911662
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,1,DART_recommended,0.4266020943608929,0.596045197740113,observed,1.6349829743502269,-0.6349829743502268,0.415,6.556551107483877e-05,-0.2184074368181641,0.9855617145340124,0.0,0.9854961490229376,0.2184074368181641
leave_drug_out,A549,SB431542,TGF-beta/Smad,1.0,4,DART_recommended,0.4493057064379149,0.6050847457627119,observed,1.593501540222651,-0.593501540222651,0.395,0.005937058215490065,-0.2184074368181641,0.9877939040276252,0.0,0.9818568458121352,0.2184074368181641
leave_drug_out,A549,SL-327,MAPK,1.0,0,DART_recommended,0.6749144604416205,0.5542372881355933,observed,1.3637216234140586,-0.3637216234140586,0.49,-0.0006898141580358175,-0.2346393630113782,0.9881010886841248,0.0,0.9887909028421606,0.2346393630113782
leave_drug_out,A549,SL-327,MAPK,1.0,1,DART_recommended,0.5947973745654574,0.5172365081761015,observed,1.3194053798139571,-0.3194053798139571,0.47,0.025166690684453652,-0.4692787260227564,0.9875092693179472,0.0,0.9623425786334936,0.4692787260227564
leave_drug_out,A549,SNS-314,Cell Cycle,1.0,1,DART_recommended,0.4417006201975797,0.4887005649717514,observed,1.0723635939042018,-0.0723635939042018,0.475,0.0018967421101283577,-0.12689871569441946,0.9912457764487296,0.6698623505528798,0.9893490343386012,0.7967610662472993
leave_drug_out,A549,SRT2104 (GSK2245840),DNA Damage,1.0,0,DART_recommended,0.5179090322973617,0.5740112994350283,observed,1.5741274362378517,-0.5741274362378517,0.48,0.0014242917050990567,0.1823081585316676,0.9903524532158254,0.3301376494471202,0.9889281615107264,0.1478294909154526
