context,ko,n_cells,response_divergence,subpop_separation,minority_frac,seed,prog_IFN_response_minority_minus_majority,prog_antigen_presentation_minority_minus_majority,prog_antigen_presentation_loss_minority_minus_majority,prog_AXL_mesenchymal_minority_minus_majority,prog_quiescence_minority_minus_majority,proliferation_minority_minus_majority
Co-culture,A2M,400,0.07792956398515244,1.9027548432350159,0.445,0,0.12409879267215729,0.07770857959985733,0.0175643153488636,-0.17828258872032166,1.0528042316436768,1.0493749380111694
Co-culture,ACSL3,187,0.06568876933583263,1.7684624195098877,0.4117647058823529,0,0.44627219438552856,0.38228434324264526,0.3094627261161804,-0.044609349220991135,0.8688256740570068,0.8708013296127319
Co-culture,ACTA2,400,0.07537856281833394,1.875356376171112,0.4325,0,0.057659123092889786,0.09677928686141968,0.05254236236214638,-0.1580374389886856,0.9704577326774597,1.0199570655822754
Co-culture,AEBP1,386,0.06696791785250661,1.8950896263122559,0.40932642487046633,0,-0.004028955474495888,-0.07933014631271362,-0.12219715863466263,-0.09554191678762436,1.0363798141479492,0.9752421379089355
Co-culture,AGA,381,0.07121293820870545,1.9243683815002441,0.46194225721784776,0,0.04580862075090408,0.061587318778038025,0.003024430712684989,-0.20998242497444153,0.920728325843811,0.9489989280700684
Co-culture,AHNAK,309,0.07034920359259644,1.8871512413024902,0.39158576051779936,0,0.049886830151081085,0.0503365620970726,0.019413873553276062,-0.12484519183635712,0.9181032180786133,0.9814755916595459
Co-culture,APOC2,349,0.07306885424324727,1.9034934639930725,0.41260744985673353,0,0.15087100863456726,0.16254618763923645,0.13530942797660828,-0.1536749005317688,0.9877279996871948,1.0441701412200928
Co-culture,APOD,352,0.06339450080015416,1.9113510847091675,0.48579545454545453,0,-0.08529357612133026,-0.04505159705877304,-0.005747484043240547,0.15927930176258087,-0.897595226764679,-0.8861683011054993
Co-culture,APOE,354,0.063147933269513,1.895213544368744,0.4632768361581921,0,0.11984308063983917,0.07675148546695709,0.02700989320874214,-0.0788821429014206,0.8998103737831116,0.8714227676391602
Co-culture,ARMC6,281,0.07213170927752613,1.892028570175171,0.4234875444839858,0,0.20570358633995056,0.12681418657302856,0.06769564747810364,-0.1400962471961975,1.0106559991836548,0.9689210653305054
Co-culture,ATP1B1,331,0.06690864056106827,1.8390225172042847,0.46827794561933533,0,-0.047901786863803864,-0.18335875868797302,-0.2481360137462616,-0.21782441437244415,0.9679325819015503,0.9349331855773926
Co-culture,ATP5MD,213,0.07739250988583413,1.8020180463790894,0.4835680751173709,0,0.09340202808380127,0.04318720102310181,-0.016394659876823425,-0.0822492390871048,0.9302796125411987,0.9793847799301147
Co-culture,B2M,400,0.07025157078759675,1.671587884426117,0.4675,0,0.0928049236536026,-0.06616520881652832,-0.10581843554973602,-0.14461645483970642,0.9674450159072876,0.9811626076698303
Co-culture,BOLA2,219,0.06423173865826047,1.82795250415802,0.4246575342465753,0,0.26689010858535767,0.17875133454799652,0.15026214718818665,-0.17806965112686157,0.8682636022567749,0.901901364326477
