cell_line,drug,n_per_arm,A_sup,A_unsup,G
HS-578T,Ipatasertib,300,0.9033333333333333,0.53,0.3733333333333333
HS-578T,Irinotecan,300,0.8166666666666667,0.5033333333333334,0.31333333333333324
HS-578T,Ixazomib,300,0.95,0.5549999999999999,0.395
HS-578T,LB-100,300,0.6966666666666667,0.5016666666666667,0.19499999999999995
HS-578T,LJI308,300,0.8383333333333334,0.5633333333333334,0.275
HS-578T,LY-2584702 (tosylate salt),300,0.8133333333333334,0.5233333333333333,0.29000000000000004
HS-578T,LY2090314,300,0.7183333333333334,0.5833333333333334,0.135
HS-578T,Lapatinib ditosylate,300,0.7666666666666667,0.575,0.19166666666666676
HS-578T,MK-3903,300,0.85,0.5116666666666667,0.33833333333333326
HS-578T,MK-8353,300,0.715,0.5316666666666666,0.18333333333333335
HS-578T,ML264,300,0.8166666666666667,0.5283333333333333,0.28833333333333333
HS-578T,Methylprednisolone succinate,300,0.7216666666666667,0.5116666666666667,0.20999999999999996
HS-578T,Minodronic acid,300,0.83,0.5316666666666666,0.29833333333333334
HS-578T,NG25,300,0.9516666666666667,0.71,0.2416666666666667
HS-578T,NVP-BHG712,300,0.855,0.515,0.33999999999999997
HS-578T,OTS514,300,0.85,0.56,0.2899999999999999
HS-578T,Oleic acid,300,0.7216666666666667,0.5166666666666667,0.20499999999999996
HS-578T,Oxaliplatin,300,0.8233333333333334,0.53,0.29333333333333333
HS-578T,PF-06260933,300,0.8933333333333333,0.5449999999999999,0.3483333333333334
HS-578T,PH-797804,300,0.98,0.92,0.05999999999999994
HS-578T,Paclitaxel,300,0.8683333333333333,0.5016666666666667,0.3666666666666666
HS-578T,Pemigatinib,300,0.8133333333333334,0.5116666666666667,0.30166666666666664
HS-578T,Pimitespib,300,0.7466666666666667,0.5316666666666667,0.21499999999999997
HS-578T,Pralsetinib,270,0.9333333333333333,0.7166666666666667,0.21666666666666667
HS-578T,RMC-6236,300,0.9666666666666667,0.5616666666666666,0.405
HS-578T,Ralimetinib dimesylate,300,0.8416666666666667,0.5466666666666666,0.29500000000000004
HS-578T,Regorafenib,300,0.8116666666666666,0.5233333333333333,0.28833333333333333
HS-578T,SBI-0640756,300,0.7816666666666666,0.515,0.2666666666666666
HS-578T,Sapanisertib,300,0.9466666666666667,0.52,0.42666666666666664
HS-578T,Sonidegib,300,0.8066666666666666,0.5583333333333333,0.2483333333333333
HS-578T,TAK-733,300,0.9516666666666667,0.5116666666666667,0.43999999999999995
HS-578T,TAK-901,300,0.99,0.98,0.010000000000000009
HS-578T,Temuterkib,300,0.8366666666666667,0.5466666666666666,0.29000000000000004
HS-578T,Tomivosertib,300,0.76,0.6083333333333334,0.15166666666666662
HS-578T,Torkinib,257,0.7626459143968871,0.5038910505836576,0.25875486381322954
HS-578T,Trametinib,300,0.9683333333333334,0.8166666666666667,0.15166666666666673
HS-578T,Tubulin inhibitor 6,300,0.75,0.5066666666666667,0.2433333333333333
HS-578T,Tucatinib,300,0.8116666666666666,0.5266666666666666,0.28500000000000003
HS-578T,ULK-101,300,0.775,0.56,0.21499999999999997
HS-578T,Vemurafenib,300,0.785,0.5583333333333333,0.22666666666666668
HS-578T,Volasertib,300,0.7233333333333334,0.5033333333333334,0.21999999999999997
HS-578T,XRK3F2,300,0.8216666666666667,0.5533333333333333,0.2683333333333333
HS-578T,c-Kit-IN-1,300,0.9566666666666667,0.5816666666666667,0.375
HS-578T,olaparib,300,0.88,0.505,0.375
HS-578T,palbociclib,300,0.83,0.55,0.2799999999999999
HS-578T,venetoclax,300,0.945,0.7683333333333333,0.17666666666666664
HS-578T,vincristine,300,0.84,0.5083333333333333,0.33166666666666667
HT-29,4EGI-1,300,0.845,0.5766666666666667,0.2683333333333333
HT-29,9-ING-41,300,0.7816666666666666,0.5333333333333333,0.2483333333333333
HT-29,APTO-253,300,0.72,0.5466666666666666,0.17333333333333334
HT-29,AT7519,300,0.7183333333333334,0.5666666666666667,0.15166666666666673
HT-29,AZD-7648,300,0.87,0.5333333333333333,0.33666666666666667
HT-29,AZD-8055,300,0.8466666666666667,0.5366666666666666,0.31000000000000005
HT-29,AZD1390,300,0.85,0.5133333333333333,0.33666666666666667
HT-29,AZD2858,300,0.7083333333333334,0.5066666666666667,0.20166666666666666
HT-29,Abemaciclib,300,0.9283333333333333,0.6383333333333333,0.29000000000000004
HT-29,Adagrasib,300,0.6066666666666667,0.555,0.05166666666666664
HT-29,Afatinib,300,0.9466666666666667,0.5783333333333334,0.3683333333333333
HT-29,Alpelisib,300,0.8616666666666667,0.5516666666666667,0.30999999999999994
HT-29,Anastrozole,300,0.77,0.505,0.265
HT-29,BAY1125976,300,0.905,0.675,0.22999999999999998
HT-29,BI-3406,300,0.8383333333333334,0.5416666666666667,0.29666666666666663
HT-29,BI-78D3,300,0.765,0.5383333333333333,0.22666666666666668
HT-29,Belumosudil (mesylate),300,0.8016666666666666,0.5533333333333333,0.2483333333333333
HT-29,Belzutifan,300,0.8616666666666667,0.5683333333333334,0.29333333333333333
HT-29,Bentamapimod,300,0.8716666666666667,0.5116666666666667,0.36
HT-29,Bimiralisib,300,0.9266666666666666,0.5366666666666666,0.39
HT-29,Binimetinib,300,0.91,0.51,0.4
HT-29,Bortezomib,300,0.9783333333333334,0.9766666666666667,0.0016666666666667052
HT-29,Brivudine,300,0.9566666666666667,0.7933333333333333,0.16333333333333333
HT-29,CP21R7,300,0.685,0.5516666666666666,0.13333333333333341
HT-29,Capivasertib,300,0.7583333333333333,0.5533333333333333,0.20499999999999996
HT-29,Capmatinib,300,0.8466666666666667,0.56,0.2866666666666666
HT-29,Celecoxib,300,0.695,0.5166666666666667,0.17833333333333323
HT-29,DT-061,300,0.8066666666666666,0.5283333333333333,0.2783333333333333
HT-29,DTP3,300,0.7883333333333333,0.5383333333333333,0.25
HT-29,Dabrafenib,300,0.8683333333333333,0.5883333333333334,0.2799999999999999
HT-29,ERK5-IN-2,300,0.8866666666666667,0.6116666666666667,0.275
HT-29,ETC-206,300,0.7483333333333333,0.5183333333333333,0.22999999999999998
HT-29,EX229,300,0.9566666666666667,0.635,0.32166666666666666
HT-29,Elimusertib hydrochloride,300,0.9266666666666666,0.6283333333333334,0.29833333333333323
HT-29,Encorafenib,300,0.9166666666666666,0.585,0.33166666666666667
HT-29,Erdafitinib ,300,0.7633333333333333,0.5683333333333334,0.19499999999999995
HT-29,Everolimus,300,0.7133333333333334,0.5233333333333333,0.19000000000000006
HT-29,Futibatinib,300,0.8016666666666666,0.61,0.19166666666666665
HT-29,GSK1059615,300,0.9366666666666666,0.5,0.43666666666666665
HT-29,Gemcitabine,300,0.7566666666666667,0.5233333333333333,0.2333333333333334
HT-29,HI-TOPK-032,300,0.9116666666666666,0.7083333333333333,0.20333333333333337
HT-29,Hydroxyfasudil,300,0.7266666666666667,0.515,0.21166666666666667
HT-29,IQ 1,300,0.835,0.5216666666666666,0.31333333333333335
HT-29,Infigratinib,300,0.8116666666666666,0.5966666666666667,0.21499999999999997
HT-29,Ipatasertib,300,0.8516666666666667,0.5083333333333333,0.3433333333333334
HT-29,Irinotecan,300,0.79,0.5016666666666667,0.28833333333333333
HT-29,Ixazomib,300,0.825,0.5583333333333333,0.2666666666666666
HT-29,LB-100,300,0.7233333333333334,0.5016666666666667,0.22166666666666668
HT-29,LJI308,300,0.6933333333333334,0.54,0.15333333333333332
HT-29,LY-2584702 (tosylate salt),285,0.7491228070175439,0.5385964912280702,0.21052631578947367
HT-29,LY2090314,300,0.725,0.6,0.125
HT-29,Lapatinib ditosylate,300,0.7416666666666667,0.5116666666666667,0.22999999999999998
HT-29,MK-3903,300,0.8516666666666667,0.5816666666666667,0.27
HT-29,MK-8353,300,0.78,0.5533333333333333,0.22666666666666668
HT-29,ML264,300,0.8183333333333334,0.5366666666666666,0.28166666666666673
HT-29,Methylprednisolone succinate,300,0.7466666666666667,0.5416666666666666,0.20500000000000007
HT-29,Minodronic acid,300,0.76,0.5283333333333333,0.2316666666666667
HT-29,NG25,300,0.9333333333333333,0.7716666666666667,0.16166666666666663
HT-29,NVP-BHG712,300,0.7833333333333333,0.5183333333333333,0.265
HT-29,OTS514,300,0.8166666666666667,0.5883333333333334,0.22833333333333328
HT-29,Oleic acid,300,0.745,0.54,0.20499999999999996
HT-29,Oxaliplatin,300,0.7666666666666667,0.5383333333333333,0.2283333333333334
HT-29,PF-06260933,300,0.9383333333333334,0.76,0.17833333333333334
HT-29,PH-797804,300,0.925,0.6666666666666666,0.2583333333333334
HT-29,Paclitaxel,300,0.88,0.5566666666666666,0.32333333333333336
HT-29,Pemigatinib,300,0.7366666666666667,0.5416666666666667,0.19499999999999995
HT-29,Pimitespib,300,0.745,0.5133333333333333,0.2316666666666667
HT-29,Pralsetinib,300,0.8266666666666667,0.565,0.2616666666666667
HT-29,RMC-6236,300,0.9166666666666666,0.6033333333333334,0.31333333333333324
HT-29,Ralimetinib dimesylate,300,0.865,0.535,0.32999999999999996
HT-29,Regorafenib,300,0.8816666666666667,0.6233333333333333,0.2583333333333334
HT-29,SBI-0640756,300,0.73,0.535,0.19499999999999995
HT-29,Sapanisertib,300,0.9016666666666666,0.6133333333333333,0.28833333333333333
HT-29,Sonidegib,300,0.745,0.5266666666666666,0.21833333333333338
HT-29,TAK-733,300,0.93,0.5766666666666667,0.3533333333333334
HT-29,TAK-901,300,0.99,0.9666666666666667,0.023333333333333317
HT-29,Temuterkib,300,0.8016666666666666,0.5916666666666667,0.20999999999999996
HT-29,Tomivosertib,300,0.7966666666666666,0.65,0.1466666666666666
HT-29,Torkinib,300,0.8016666666666666,0.5283333333333333,0.2733333333333333
HT-29,Trametinib,300,0.9483333333333334,0.51,0.43833333333333335
HT-29,Tubulin inhibitor 6,300,0.7733333333333333,0.5033333333333333,0.27
HT-29,Tucatinib,300,0.8,0.5083333333333333,0.29166666666666674
HT-29,ULK-101,300,0.795,0.5683333333333334,0.22666666666666668
HT-29,Vemurafenib,300,0.8816666666666667,0.5416666666666666,0.3400000000000001
HT-29,Volasertib,300,0.6983333333333334,0.525,0.17333333333333334
HT-29,XRK3F2,300,0.855,0.5366666666666666,0.31833333333333336
HT-29,c-Kit-IN-1,300,0.945,0.7333333333333333,0.21166666666666667
HT-29,olaparib,300,0.7066666666666667,0.5016666666666667,0.20499999999999996
HT-29,palbociclib,300,0.81,0.535,0.275
HT-29,venetoclax,300,0.95,0.74,0.20999999999999996
HT-29,vincristine,300,0.9283333333333333,0.5349999999999999,0.3933333333333334
HepG2/C3A,4EGI-1,300,0.8616666666666667,0.6316666666666666,0.2300000000000001
HepG2/C3A,9-ING-41,300,0.8416666666666667,0.5433333333333333,0.29833333333333334
HepG2/C3A,APTO-253,300,0.705,0.5483333333333333,0.15666666666666662
HepG2/C3A,AT7519,300,0.695,0.5066666666666667,0.18833333333333324
HepG2/C3A,AZD-7648,300,0.8933333333333333,0.605,0.28833333333333333
HepG2/C3A,AZD-8055,300,0.9016666666666666,0.6166666666666667,0.2849999999999999
HepG2/C3A,AZD1390,300,0.8183333333333334,0.5166666666666667,0.30166666666666664
HepG2/C3A,AZD2858,213,0.8098591549295775,0.539906103286385,0.2699530516431925
HepG2/C3A,Abemaciclib,300,0.8683333333333333,0.6116666666666667,0.2566666666666666
HepG2/C3A,Adagrasib,269,0.7026022304832714,0.5780669144981412,0.12453531598513023
HepG2/C3A,Afatinib,300,0.945,0.7783333333333333,0.16666666666666663
HepG2/C3A,Alpelisib,300,0.94,0.5566666666666666,0.3833333333333333
HepG2/C3A,Anastrozole,300,0.7833333333333333,0.5516666666666666,0.2316666666666667
HepG2/C3A,BAY1125976,300,0.9333333333333333,0.835,0.09833333333333338
HepG2/C3A,BI-3406,300,0.945,0.5566666666666666,0.3883333333333333
HepG2/C3A,BI-78D3,300,0.7566666666666667,0.5083333333333333,0.2483333333333334
HepG2/C3A,Belumosudil (mesylate),300,0.8416666666666667,0.605,0.2366666666666667
HepG2/C3A,Belzutifan,300,0.88,0.5766666666666667,0.30333333333333334
HepG2/C3A,Bentamapimod,300,0.8433333333333334,0.5616666666666666,0.28166666666666673
HepG2/C3A,Bimiralisib,300,0.95,0.5383333333333333,0.4116666666666666
HepG2/C3A,Binimetinib,230,0.9391304347826087,0.6021739130434782,0.3369565217391305
HepG2/C3A,Bortezomib,138,0.9818840579710145,0.9202898550724637,0.061594202898550776
HepG2/C3A,Brivudine,300,0.9733333333333334,0.895,0.07833333333333337
HepG2/C3A,CP21R7,300,0.73,0.5700000000000001,0.15999999999999992
HepG2/C3A,Capivasertib,270,0.7685185185185185,0.5518518518518518,0.21666666666666667
HepG2/C3A,Capmatinib,254,0.8681102362204725,0.5531496062992126,0.31496062992125984
HepG2/C3A,Celecoxib,300,0.7183333333333334,0.5033333333333333,0.21500000000000008
HepG2/C3A,DT-061,258,0.8333333333333334,0.5174418604651163,0.31589147286821706
HepG2/C3A,DTP3,300,0.8416666666666667,0.5983333333333334,0.2433333333333333
HepG2/C3A,Dabrafenib,300,0.8966666666666666,0.5916666666666667,0.30499999999999994
HepG2/C3A,ERK5-IN-2,300,0.8933333333333333,0.5366666666666666,0.3566666666666667
HepG2/C3A,ETC-206,300,0.8033333333333333,0.57,0.2333333333333334
HepG2/C3A,EX229,300,0.9516666666666667,0.8666666666666667,0.08499999999999996
HepG2/C3A,Elimusertib hydrochloride,169,0.9644970414201184,0.5236686390532544,0.44082840236686394
HepG2/C3A,Encorafenib,300,0.9133333333333333,0.69,0.22333333333333338
HepG2/C3A,Erdafitinib ,300,0.8266666666666667,0.5616666666666666,0.265
HepG2/C3A,Everolimus,300,0.7783333333333333,0.52,0.2583333333333333
HepG2/C3A,Futibatinib,300,0.835,0.6,0.235
HepG2/C3A,GSK1059615,300,0.9483333333333334,0.8049999999999999,0.14333333333333342
HepG2/C3A,Gemcitabine,300,0.7883333333333333,0.5366666666666666,0.2516666666666667
HepG2/C3A,HI-TOPK-032,300,0.95,0.5083333333333333,0.44166666666666665
HepG2/C3A,Hydroxyfasudil,272,0.7702205882352942,0.5018382352941176,0.2683823529411765
HepG2/C3A,IQ 1,300,0.8683333333333333,0.595,0.2733333333333333
HepG2/C3A,Infigratinib,300,0.8916666666666667,0.595,0.29666666666666675
HepG2/C3A,Ipatasertib,300,0.92,0.515,0.405
HepG2/C3A,Irinotecan,300,0.815,0.5766666666666667,0.23833333333333329
HepG2/C3A,Ixazomib,300,0.9283333333333333,0.5283333333333333,0.4
HepG2/C3A,LB-100,300,0.7,0.5116666666666667,0.18833333333333324
HepG2/C3A,LJI308,300,0.8116666666666666,0.5916666666666667,0.21999999999999997
HepG2/C3A,LY2090314,300,0.705,0.55,0.15499999999999992
HepG2/C3A,Lapatinib ditosylate,300,0.7716666666666666,0.555,0.21666666666666656
HepG2/C3A,MK-3903,300,0.8733333333333333,0.5116666666666667,0.3616666666666666
HepG2/C3A,MK-8353,300,0.8,0.5233333333333333,0.2766666666666667
HepG2/C3A,ML264,300,0.8516666666666667,0.5516666666666666,0.30000000000000004
HepG2/C3A,Methylprednisolone succinate,300,0.7583333333333333,0.51,0.2483333333333333
HepG2/C3A,Minodronic acid,300,0.7383333333333333,0.5616666666666666,0.17666666666666664
HepG2/C3A,NG25,300,0.965,0.8116666666666666,0.15333333333333332
HepG2/C3A,NVP-BHG712,300,0.7866666666666666,0.5083333333333333,0.2783333333333333
HepG2/C3A,OTS514,206,0.7961165048543689,0.6504854368932039,0.14563106796116498
HepG2/C3A,Oleic acid,300,0.76,0.515,0.245
HepG2/C3A,Oxaliplatin,300,0.78,0.5016666666666667,0.2783333333333333
HepG2/C3A,PF-06260933,300,0.8983333333333333,0.5933333333333334,0.30499999999999994
HepG2/C3A,PH-797804,300,0.9116666666666666,0.56,0.35166666666666657
HepG2/C3A,Paclitaxel,300,0.8566666666666667,0.5016666666666667,0.355
HepG2/C3A,Pemigatinib,300,0.785,0.5033333333333334,0.2816666666666666
HepG2/C3A,Pimitespib,187,0.7834224598930482,0.5080213903743316,0.27540106951871657
HepG2/C3A,Pralsetinib,300,0.8633333333333333,0.5,0.3633333333333333
HepG2/C3A,RMC-6236,300,0.955,0.6583333333333333,0.29666666666666663
HepG2/C3A,Ralimetinib dimesylate,300,0.8733333333333333,0.5333333333333333,0.33999999999999997
HepG2/C3A,Regorafenib,300,0.84,0.5466666666666666,0.29333333333333333
HepG2/C3A,SBI-0640756,300,0.815,0.6366666666666667,0.17833333333333323
HepG2/C3A,Sapanisertib,300,0.93,0.5933333333333333,0.3366666666666668
HepG2/C3A,Sonidegib,192,0.8203125,0.5390625,0.28125
HepG2/C3A,TAK-733,300,0.8933333333333333,0.57,0.32333333333333336
HepG2/C3A,TAK-901,300,0.99,0.975,0.015000000000000013
HepG2/C3A,Temuterkib,300,0.8766666666666667,0.5516666666666667,0.32499999999999996
HepG2/C3A,Tomivosertib,300,0.825,0.5516666666666666,0.2733333333333333
HepG2/C3A,Torkinib,185,0.827027027027027,0.5486486486486486,0.2783783783783784
HepG2/C3A,Trametinib,300,0.9683333333333334,0.5166666666666666,0.45166666666666677
HepG2/C3A,Tubulin inhibitor 6,300,0.8033333333333333,0.5283333333333333,0.275
HepG2/C3A,Tucatinib,300,0.8883333333333333,0.565,0.32333333333333336
HepG2/C3A,ULK-101,277,0.7978339350180506,0.5451263537906137,0.25270758122743686
HepG2/C3A,Vemurafenib,300,0.8,0.5116666666666667,0.28833333333333333
HepG2/C3A,Volasertib,300,0.7566666666666667,0.5083333333333333,0.2483333333333334
HepG2/C3A,XRK3F2,300,0.89,0.5449999999999999,0.3450000000000001
HepG2/C3A,c-Kit-IN-1,300,0.9116666666666666,0.6783333333333333,0.23333333333333328
HepG2/C3A,olaparib,300,0.7683333333333333,0.5366666666666666,0.2316666666666667
HepG2/C3A,palbociclib,300,0.8916666666666667,0.6483333333333333,0.2433333333333334
HepG2/C3A,venetoclax,300,0.9483333333333334,0.9083333333333333,0.040000000000000036
HepG2/C3A,vincristine,228,0.8706140350877193,0.6600877192982456,0.21052631578947367
Hs 766T,4EGI-1,172,0.8691860465116279,0.7238372093023255,0.14534883720930236
Hs 766T,9-ING-41,300,0.7733333333333333,0.525,0.2483333333333333
Hs 766T,APTO-253,300,0.73,0.6333333333333333,0.09666666666666668
Hs 766T,AT7519,300,0.6716666666666666,0.5333333333333333,0.1383333333333333
Hs 766T,AZD-7648,236,0.8771186440677966,0.788135593220339,0.08898305084745761
Hs 766T,AZD-8055,300,0.9166666666666666,0.8666666666666667,0.04999999999999993
Hs 766T,AZD1390,282,0.8333333333333334,0.6453900709219859,0.1879432624113475
Hs 766T,AZD2858,138,0.6956521739130435,0.5217391304347826,0.17391304347826086
Hs 766T,Abemaciclib,300,0.9116666666666666,0.81,0.10166666666666657
Hs 766T,Adagrasib,218,0.6077981651376146,0.5435779816513762,0.06422018348623848
Hs 766T,Afatinib,300,0.925,0.8266666666666667,0.09833333333333338
Hs 766T,Alpelisib,268,0.9216417910447762,0.8190298507462687,0.10261194029850751
Hs 766T,Anastrozole,300,0.7166666666666667,0.5183333333333333,0.19833333333333336
Hs 766T,BAY1125976,300,0.94,0.8716666666666667,0.06833333333333325
Hs 766T,BI-3406,300,0.9016666666666666,0.81,0.09166666666666656
Hs 766T,BI-78D3,300,0.695,0.525,0.16999999999999993
Hs 766T,Belumosudil (mesylate),280,0.8107142857142857,0.5142857142857142,0.2964285714285715
Hs 766T,Belzutifan,167,0.8383233532934131,0.5538922155688623,0.28443113772455086
Hs 766T,Bentamapimod,300,0.735,0.54,0.19499999999999995
Hs 766T,Bimiralisib,300,0.9616666666666667,0.9316666666666666,0.030000000000000027
Hs 766T,Binimetinib,233,0.907725321888412,0.8261802575107297,0.08154506437768239
Hs 766T,Bortezomib,151,0.9735099337748344,0.9701986754966887,0.0033112582781457123
Hs 766T,Brivudine,300,0.9666666666666667,0.8666666666666667,0.09999999999999998
Hs 766T,CP21R7,257,0.6712062256809338,0.5311284046692607,0.1400778210116731
Hs 766T,Capivasertib,231,0.6861471861471862,0.5021645021645021,0.18398268398268403
Hs 766T,Capmatinib,217,0.8571428571428571,0.695852534562212,0.16129032258064513
Hs 766T,Celecoxib,300,0.6783333333333333,0.5083333333333333,0.17000000000000004
Hs 766T,DT-061,239,0.8075313807531381,0.5585774058577406,0.2489539748953975
Hs 766T,DTP3,230,0.8673913043478261,0.7739130434782608,0.09347826086956523
Hs 766T,Dabrafenib,300,0.8483333333333334,0.7166666666666667,0.1316666666666667
Hs 766T,ERK5-IN-2,300,0.8283333333333334,0.5549999999999999,0.27333333333333343
Hs 766T,ETC-206,300,0.6666666666666666,0.5,0.16666666666666663
Hs 766T,EX229,187,0.8957219251336899,0.8422459893048129,0.053475935828877
Hs 766T,Elimusertib hydrochloride,170,0.9176470588235294,0.8794117647058823,0.038235294117647034
Hs 766T,Encorafenib,300,0.8483333333333334,0.6283333333333334,0.21999999999999997
Hs 766T,Erdafitinib ,300,0.7033333333333334,0.525,0.17833333333333334
Hs 766T,Everolimus,300,0.7,0.5549999999999999,0.14500000000000002
Hs 766T,Futibatinib,141,0.7092198581560284,0.5709219858156028,0.13829787234042556
Hs 766T,GSK1059615,300,0.9466666666666667,0.9266666666666666,0.020000000000000018
Hs 766T,Gemcitabine,300,0.695,0.5166666666666666,0.17833333333333334
Hs 766T,HI-TOPK-032,275,0.8927272727272727,0.7636363636363637,0.12909090909090903
Hs 766T,Hydroxyfasudil,180,0.7777777777777778,0.5194444444444445,0.2583333333333333
