file,row,column,arm_v,arm_u,delta,rel,max_abs_cell_delta,sign_flips,n,keyed
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | KLF4,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | KLF4,prog_IFN_response_minority_minus_majority,-0.1975870430469513,-0.1975870430469513,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | KLF4,prog_antigen_presentation_minority_minus_majority,-0.1427269577980041,-0.1427269577980041,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | KLF4,prog_antigen_presentation_loss_minority_minus_majority,-0.1332007199525833,-0.1332007199525833,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | KLF4,prog_AXL_mesenchymal_minority_minus_majority,-0.1883521378040313,-0.1883521378040313,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | KLF4,prog_quiescence_minority_minus_majority,1.0644657611846924,1.0644657611846924,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | KLF4,proliferation_minority_minus_majority,0.9477981328964232,0.9477981328964232,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,n_cells,308.0,308.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,response_divergence,0.0605057798475389,0.0605057798475389,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,subpop_separation,1.788237750530243,1.788237750530243,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,minority_frac,0.3863636363636363,0.3863636363636363,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,prog_IFN_response_minority_minus_majority,0.0333411544561386,0.0333411544561386,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,prog_antigen_presentation_minority_minus_majority,0.0076986867934465,0.0076986867934465,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,prog_antigen_presentation_loss_minority_minus_majority,0.0340879671275615,0.0340879671275615,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,prog_AXL_mesenchymal_minority_minus_majority,-0.213894635438919,-0.213894635438919,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,prog_quiescence_minority_minus_majority,1.1124234199523926,1.1124234199523926,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LAMP2,proliferation_minority_minus_majority,1.037808179855347,1.037808179855347,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,n_cells,360.0,360.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,response_divergence,0.0617187477156365,0.0617187477156365,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,subpop_separation,1.7828786373138428,1.7828786373138428,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,minority_frac,0.3388888888888889,0.3388888888888889,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,prog_IFN_response_minority_minus_majority,-0.0807291716337204,-0.0807291716337204,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,prog_antigen_presentation_minority_minus_majority,-0.0461548790335655,-0.0461548790335655,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,prog_antigen_presentation_loss_minority_minus_majority,-0.0242416057735681,-0.0242416057735681,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,prog_AXL_mesenchymal_minority_minus_majority,-0.2135774791240692,-0.2135774791240692,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,prog_quiescence_minority_minus_majority,1.0918262004852295,1.0918262004852295,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LCP1,proliferation_minority_minus_majority,1.00561785697937,1.00561785697937,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,n_cells,358.0,358.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,response_divergence,0.0552397996107628,0.0552397996107628,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,subpop_separation,1.8318951725959776,1.8318951725959776,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,minority_frac,0.2821229050279329,0.2821229050279329,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,prog_IFN_response_minority_minus_majority,0.065621294081211,0.065621294081211,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,prog_antigen_presentation_minority_minus_majority,0.0765488743782043,0.0765488743782043,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,prog_antigen_presentation_loss_minority_minus_majority,0.1002833917737007,0.1002833917737007,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,prog_AXL_mesenchymal_minority_minus_majority,-0.1733461916446685,-0.1733461916446685,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,prog_quiescence_minority_minus_majority,1.160645842552185,1.160645842552185,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LEF1-AS1,proliferation_minority_minus_majority,1.0505443811416626,1.0505443811416626,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,n_cells,263.0,263.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,response_divergence,0.0618230806239821,0.0618230806239821,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,subpop_separation,1.7415902614593506,1.7415902614593506,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,minority_frac,0.2965779467680608,0.2965779467680608,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,prog_IFN_response_minority_minus_majority,-0.0472845323383808,-0.0472845323383808,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,prog_antigen_presentation_minority_minus_majority,0.0594949275255203,0.0594949275255203,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,prog_antigen_presentation_loss_minority_minus_majority,0.0612551644444465,0.0612551644444465,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,prog_AXL_mesenchymal_minority_minus_majority,-0.17958664894104,-0.17958664894104,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,prog_quiescence_minority_minus_majority,1.2089463472366333,1.2089463472366333,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3,proliferation_minority_minus_majority,1.0956518650054932,1.0956518650054932,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,n_cells,253.0,253.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,response_divergence,0.0554603063350457,0.0554603063350457,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,subpop_separation,1.8073259592056277,1.8073259592056277,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,minority_frac,0.2806324110671936,0.2806324110671936,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,prog_IFN_response_minority_minus_majority,-0.0258693322539329,-0.0258693322539329,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,prog_antigen_presentation_minority_minus_majority,-0.1157256513833999,-0.1157256513833999,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,prog_antigen_presentation_loss_minority_minus_majority,-0.1095088273286819,-0.1095088273286819,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,prog_AXL_mesenchymal_minority_minus_majority,-0.2091788202524185,-0.2091788202524185,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,prog_quiescence_minority_minus_majority,1.0871093273162842,1.0871093273162842,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LGALS3BP,proliferation_minority_minus_majority,0.9534109234809875,0.9534109234809875,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,n_cells,336.0,336.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,response_divergence,0.0542850703500394,0.0542850703500394,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,subpop_separation,1.7962986826896667,1.7962986826896667,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,minority_frac,0.306547619047619,0.306547619047619,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,prog_IFN_response_minority_minus_majority,0.0561408288776874,0.0561408288776874,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,prog_antigen_presentation_minority_minus_majority,0.0723360255360603,0.0723360255360603,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,prog_antigen_presentation_loss_minority_minus_majority,0.0583612769842147,0.0583612769842147,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,prog_AXL_mesenchymal_minority_minus_majority,-0.281413197517395,-0.281413197517395,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,prog_quiescence_minority_minus_majority,1.1161779165267944,1.1161779165267944,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LINC00518,proliferation_minority_minus_majority,1.0201005935668943,1.0201005935668943,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,n_cells,334.0,334.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,response_divergence,0.0578343118274522,0.0578343118274522,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,subpop_separation,1.7407355904579165,1.7407355904579165,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,minority_frac,0.2634730538922156,0.2634730538922156,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,prog_IFN_response_minority_minus_majority,0.1527678817510604,0.1527678817510604,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,prog_antigen_presentation_minority_minus_majority,0.19843390583992,0.19843390583992,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,prog_antigen_presentation_loss_minority_minus_majority,0.1888758689165115,0.1888758689165115,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,prog_AXL_mesenchymal_minority_minus_majority,-0.2579827010631561,-0.2579827010631561,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,prog_quiescence_minority_minus_majority,1.1936752796173096,1.1936752796173096,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRPAP1,proliferation_minority_minus_majority,1.1692452430725098,1.1692452430725098,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,n_cells,193.0,193.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,response_divergence,0.0483732896807806,0.0483732896807806,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,subpop_separation,1.629037320613861,1.629037320613861,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,minority_frac,0.2590673575129533,0.2590673575129533,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,prog_IFN_response_minority_minus_majority,0.0637905299663543,0.0637905299663543,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,prog_antigen_presentation_minority_minus_majority,0.0272569637745618,0.0272569637745618,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,prog_antigen_presentation_loss_minority_minus_majority,0.0898784920573234,0.0898784920573234,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,prog_AXL_mesenchymal_minority_minus_majority,-0.2276362180709839,-0.2276362180709839,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,prog_quiescence_minority_minus_majority,1.2234313488006592,1.2234313488006592,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LRRC75A-AS1,proliferation_minority_minus_majority,1.0144436359405518,1.0144436359405518,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,n_cells,319.0,319.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,response_divergence,0.0637811421733587,0.0637811421733587,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,subpop_separation,1.816684186458588,1.816684186458588,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,minority_frac,0.3761755485893417,0.3761755485893417,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,prog_IFN_response_minority_minus_majority,0.002030303934589,0.002030303934589,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,prog_antigen_presentation_minority_minus_majority,-0.0330340862274169,-0.0330340862274169,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,prog_antigen_presentation_loss_minority_minus_majority,-0.0350963175296783,-0.0350963175296783,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,prog_AXL_mesenchymal_minority_minus_majority,-0.1603150814771652,-0.1603150814771652,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,prog_quiescence_minority_minus_majority,1.02032470703125,1.02032470703125,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | LY96,proliferation_minority_minus_majority,1.032816767692566,1.032816767692566,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,n_cells,291.0,291.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,response_divergence,0.065146640321871,0.065146640321871,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,subpop_separation,1.7356126308441162,1.7356126308441162,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,minority_frac,0.3092783505154639,0.3092783505154639,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,prog_IFN_response_minority_minus_majority,0.062049962580204,0.062049962580204,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,prog_antigen_presentation_minority_minus_majority,0.0577514246106147,0.0577514246106147,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,prog_antigen_presentation_loss_minority_minus_majority,0.0706186071038246,0.0706186071038246,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,prog_AXL_mesenchymal_minority_minus_majority,-0.0990782380104065,-0.0990782380104065,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,prog_quiescence_minority_minus_majority,1.1202117204666138,1.1202117204666138,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MC1R,proliferation_minority_minus_majority,1.1585052013397217,1.1585052013397217,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,n_cells,220.0,220.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,response_divergence,0.0591565157384053,0.0591565157384053,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,subpop_separation,1.7497693300247192,1.7497693300247192,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,minority_frac,0.3227272727272727,0.3227272727272727,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,prog_IFN_response_minority_minus_majority,0.0378614515066146,0.0378614515066146,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,prog_antigen_presentation_minority_minus_majority,0.0826552808284759,0.0826552808284759,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,prog_antigen_presentation_loss_minority_minus_majority,0.0597543939948082,0.0597543939948082,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,prog_AXL_mesenchymal_minority_minus_majority,-0.1523051857948303,-0.1523051857948303,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,prog_quiescence_minority_minus_majority,1.0585263967514038,1.0585263967514038,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MDH2,proliferation_minority_minus_majority,0.9672749042510986,0.9672749042510986,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,n_cells,400.0,400.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,response_divergence,0.062439149682368,0.062439149682368,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,subpop_separation,1.870191752910614,1.870191752910614,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,minority_frac,0.33,0.33,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,prog_IFN_response_minority_minus_majority,0.0544706135988235,0.0544706135988235,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,prog_antigen_presentation_minority_minus_majority,0.013649164699018,0.013649164699018,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,prog_antigen_presentation_loss_minority_minus_majority,0.0264708027243614,0.0264708027243614,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,prog_AXL_mesenchymal_minority_minus_majority,-0.1009946018457412,-0.1009946018457412,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,prog_quiescence_minority_minus_majority,1.1527928113937378,1.1527928113937378,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MFGE8,proliferation_minority_minus_majority,1.132478952407837,1.132478952407837,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,n_cells,310.0,310.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,response_divergence,0.0531057520910672,0.0531057520910672,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,subpop_separation,1.7550557255744934,1.7550557255744934,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,minority_frac,0.332258064516129,0.332258064516129,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,seed,0.0,0.0,0.0,,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,prog_IFN_response_minority_minus_majority,0.01907311193645,0.01907311193645,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,prog_antigen_presentation_minority_minus_majority,0.042184293270111,0.042184293270111,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,prog_antigen_presentation_loss_minority_minus_majority,0.0312273316085338,0.0312273316085338,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,prog_AXL_mesenchymal_minority_minus_majority,-0.1525196135044098,-0.1525196135044098,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,prog_quiescence_minority_minus_majority,1.0800704956054688,1.0800704956054688,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MIA,proliferation_minority_minus_majority,0.9943616390228271,0.9943616390228271,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MRPL47,n_cells,166.0,166.0,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MRPL47,response_divergence,0.0486881213607456,0.0486881213607456,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MRPL47,subpop_separation,1.1662272065877914,1.1662272065877914,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MRPL47,minority_frac,0.1987951807228915,0.1987951807228915,0.0,0.0,0.0,0,1,True
exp15_resistance_precursor_exploration/divergence_marker_enrichment.csv,IFNγ | MRPL47,seed,0.0,0.0,0.0,,0.0,0,1,True
