cell_line,drug,n_per_arm,A_sup,A_unsup
HT-29,AZD2858,300,0.7083333333333334,0.5066666666666667
HT-29,Abemaciclib,300,0.9283333333333332,0.6383333333333333
HT-29,Adagrasib,300,0.6066666666666667,0.555
HT-29,Afatinib,300,0.9466666666666668,0.5783333333333334
HT-29,Alpelisib,300,0.8616666666666667,0.5516666666666667
HT-29,Anastrozole,300,0.77,0.505
HT-29,BAY1125976,300,0.905,0.675
HT-29,BI-3406,300,0.8383333333333334,0.5416666666666667
HT-29,BI-78D3,300,0.765,0.5383333333333333
HT-29,Belumosudil (mesylate),300,0.8016666666666666,0.5533333333333333
HT-29,Belzutifan,300,0.8616666666666667,0.5683333333333334
HT-29,Bentamapimod,300,0.8716666666666667,0.5116666666666667
HT-29,Bimiralisib,300,0.9266666666666666,0.5366666666666666
HT-29,Binimetinib,300,0.91,0.51
HT-29,Bortezomib,300,0.9783333333333334,0.9766666666666668
HT-29,Brivudine,300,0.9566666666666668,0.7933333333333333
HT-29,CP21R7,300,0.685,0.5516666666666666
HT-29,Capivasertib,300,0.7583333333333333,0.5533333333333333
HT-29,Capmatinib,300,0.8466666666666667,0.56
HT-29,Celecoxib,300,0.695,0.5166666666666667
HT-29,DT-061,300,0.8066666666666666,0.5283333333333333
HT-29,DTP3,300,0.7883333333333333,0.5383333333333333
HT-29,Dabrafenib,300,0.8683333333333333,0.5883333333333334
HT-29,ERK5-IN-2,300,0.8866666666666667,0.6116666666666667
HT-29,ETC-206,300,0.7483333333333333,0.5183333333333333
HT-29,EX229,300,0.9566666666666668,0.635
HT-29,Elimusertib hydrochloride,300,0.9266666666666666,0.6283333333333334
HT-29,Encorafenib,300,0.9166666666666666,0.585
HT-29,Erdafitinib ,300,0.7633333333333333,0.5683333333333334
HT-29,Everolimus,300,0.7133333333333334,0.5233333333333333
HT-29,Futibatinib,300,0.8016666666666666,0.61
HT-29,GSK1059615,300,0.9366666666666666,0.5
HT-29,Gemcitabine,300,0.7566666666666667,0.5233333333333333
HT-29,HI-TOPK-032,300,0.9116666666666666,0.7083333333333333
HT-29,Hydroxyfasudil,300,0.7266666666666667,0.515
HT-29,IQ 1,300,0.835,0.5216666666666666
HT-29,Infigratinib,300,0.8116666666666666,0.5966666666666667
HT-29,Ipatasertib,300,0.8516666666666667,0.5083333333333333
HT-29,Irinotecan,300,0.79,0.5016666666666667
HT-29,Ixazomib,300,0.825,0.5583333333333333
HT-29,LB-100,300,0.7233333333333334,0.5016666666666667
HT-29,LJI308,300,0.6933333333333334,0.54
HT-29,LY-2584702 (tosylate salt),285,0.7491228070175439,0.5385964912280702
HT-29,LY2090314,300,0.725,0.6
HT-29,Lapatinib ditosylate,300,0.7416666666666667,0.5116666666666667
HT-29,MK-3903,300,0.8516666666666667,0.5816666666666667
HT-29,MK-8353,300,0.78,0.5533333333333333
HT-29,ML264,300,0.8183333333333334,0.5366666666666666
HT-29,Methylprednisolone succinate,300,0.7466666666666667,0.5416666666666666
HT-29,Minodronic acid,300,0.76,0.5283333333333333
HT-29,NG25,300,0.9333333333333332,0.7716666666666667
HT-29,NVP-BHG712,300,0.7833333333333333,0.5183333333333333
HT-29,OTS514,300,0.8166666666666667,0.5883333333333334
HT-29,Oleic acid,300,0.745,0.54
HT-29,Oxaliplatin,300,0.7666666666666667,0.5383333333333333
HT-29,PF-06260933,300,0.9383333333333334,0.76
HT-29,PH-797804,300,0.925,0.6666666666666666
HT-29,Paclitaxel,300,0.88,0.5566666666666666
HT-29,Pemigatinib,300,0.7366666666666667,0.5416666666666667
HT-29,Pimitespib,300,0.745,0.5133333333333333
HT-29,Pralsetinib,300,0.8266666666666667,0.565
HT-29,RMC-6236,300,0.9166666666666666,0.6033333333333334
HT-29,Ralimetinib dimesylate,300,0.865,0.535
HT-29,Regorafenib,300,0.8816666666666667,0.6233333333333333
HT-29,SBI-0640756,300,0.73,0.535
HT-29,Sapanisertib,300,0.9016666666666666,0.6133333333333333
HT-29,Sonidegib,300,0.745,0.5266666666666666
HT-29,TAK-733,300,0.93,0.5766666666666667
HT-29,TAK-901,300,0.99,0.9666666666666668
HT-29,Temuterkib,300,0.8016666666666666,0.5916666666666667
HT-29,Tomivosertib,300,0.7966666666666666,0.65
HT-29,Torkinib,300,0.8016666666666666,0.5283333333333333
HT-29,Trametinib,300,0.9483333333333334,0.51
HT-29,Tubulin inhibitor 6,300,0.7733333333333333,0.5033333333333333
HT-29,Tucatinib,300,0.8,0.5083333333333333
HT-29,ULK-101,300,0.795,0.5683333333333334
HT-29,Vemurafenib,300,0.8816666666666667,0.5416666666666666
HT-29,Volasertib,300,0.6983333333333334,0.525
HT-29,XRK3F2,300,0.855,0.5366666666666666
HT-29,c-Kit-IN-1,300,0.945,0.7333333333333333
HT-29,olaparib,300,0.7066666666666667,0.5016666666666667
HT-29,palbociclib,300,0.81,0.535
HT-29,venetoclax,300,0.95,0.74
HT-29,vincristine,300,0.9283333333333332,0.5349999999999999
HepG2/C3A,4EGI-1,300,0.8616666666666667,0.6316666666666666
HepG2/C3A,9-ING-41,300,0.8416666666666667,0.5433333333333333
HepG2/C3A,APTO-253,300,0.705,0.5483333333333333
HepG2/C3A,AT7519,300,0.695,0.5066666666666667
HepG2/C3A,AZD-7648,300,0.8933333333333333,0.605
HepG2/C3A,AZD-8055,300,0.9016666666666666,0.6166666666666667
HepG2/C3A,AZD1390,300,0.8183333333333334,0.5166666666666667
HepG2/C3A,AZD2858,213,0.8098591549295775,0.539906103286385
HepG2/C3A,Abemaciclib,300,0.8683333333333333,0.6116666666666667
HepG2/C3A,Adagrasib,269,0.7026022304832714,0.5780669144981412
HepG2/C3A,Afatinib,300,0.945,0.7783333333333333
HepG2/C3A,Alpelisib,300,0.94,0.5566666666666666
HepG2/C3A,Anastrozole,300,0.7833333333333333,0.5516666666666666
HepG2/C3A,BAY1125976,300,0.9333333333333332,0.835
HepG2/C3A,BI-3406,300,0.945,0.5566666666666666
HepG2/C3A,BI-78D3,300,0.7566666666666667,0.5083333333333333
HepG2/C3A,Belumosudil (mesylate),300,0.8416666666666667,0.605
HepG2/C3A,Belzutifan,300,0.88,0.5766666666666667
HepG2/C3A,Bentamapimod,300,0.8433333333333334,0.5616666666666666
HepG2/C3A,Bimiralisib,300,0.95,0.5383333333333333
HepG2/C3A,Binimetinib,230,0.9391304347826088,0.6021739130434782
HepG2/C3A,Bortezomib,138,0.9818840579710144,0.9202898550724636
HepG2/C3A,Brivudine,300,0.9733333333333334,0.895
HepG2/C3A,CP21R7,300,0.73,0.5700000000000001
HepG2/C3A,Capivasertib,270,0.7685185185185185,0.5518518518518518
HepG2/C3A,Capmatinib,254,0.8681102362204725,0.5531496062992126
HepG2/C3A,Celecoxib,300,0.7183333333333334,0.5033333333333333
HepG2/C3A,DT-061,258,0.8333333333333334,0.5174418604651163
HepG2/C3A,DTP3,300,0.8416666666666667,0.5983333333333334
HepG2/C3A,Dabrafenib,300,0.8966666666666666,0.5916666666666667
HepG2/C3A,ERK5-IN-2,300,0.8933333333333333,0.5366666666666666
HepG2/C3A,ETC-206,300,0.8033333333333333,0.57
HepG2/C3A,EX229,300,0.9516666666666668,0.8666666666666667
HepG2/C3A,Elimusertib hydrochloride,169,0.9644970414201184,0.5236686390532544
HepG2/C3A,Encorafenib,300,0.9133333333333332,0.69
HepG2/C3A,Erdafitinib ,300,0.8266666666666667,0.5616666666666666
HepG2/C3A,Everolimus,300,0.7783333333333333,0.52
HepG2/C3A,Futibatinib,300,0.835,0.6
HepG2/C3A,GSK1059615,300,0.9483333333333334,0.8049999999999999
HepG2/C3A,Gemcitabine,300,0.7883333333333333,0.5366666666666666
HepG2/C3A,HI-TOPK-032,300,0.95,0.5083333333333333
HepG2/C3A,Hydroxyfasudil,272,0.7702205882352942,0.5018382352941176
HepG2/C3A,IQ 1,300,0.8683333333333333,0.595
HepG2/C3A,Infigratinib,300,0.8916666666666667,0.595
HepG2/C3A,Ipatasertib,300,0.92,0.515
HepG2/C3A,Irinotecan,300,0.815,0.5766666666666667
HepG2/C3A,Ixazomib,300,0.9283333333333332,0.5283333333333333
HepG2/C3A,LB-100,300,0.7,0.5116666666666667
HepG2/C3A,LJI308,300,0.8116666666666666,0.5916666666666667
HepG2/C3A,LY2090314,300,0.705,0.55
HepG2/C3A,Lapatinib ditosylate,300,0.7716666666666666,0.555
HepG2/C3A,MK-3903,300,0.8733333333333333,0.5116666666666667
HepG2/C3A,MK-8353,300,0.8,0.5233333333333333
HepG2/C3A,ML264,300,0.8516666666666667,0.5516666666666666
HepG2/C3A,Methylprednisolone succinate,300,0.7583333333333333,0.51
HepG2/C3A,Minodronic acid,300,0.7383333333333333,0.5616666666666666
HepG2/C3A,NG25,300,0.965,0.8116666666666666
HepG2/C3A,NVP-BHG712,300,0.7866666666666666,0.5083333333333333
HepG2/C3A,OTS514,206,0.7961165048543689,0.6504854368932039
HepG2/C3A,Oleic acid,300,0.76,0.515
HepG2/C3A,Oxaliplatin,300,0.78,0.5016666666666667
HepG2/C3A,PF-06260933,300,0.8983333333333333,0.5933333333333334
HepG2/C3A,PH-797804,300,0.9116666666666666,0.56
HepG2/C3A,Paclitaxel,300,0.8566666666666667,0.5016666666666667
HepG2/C3A,Pemigatinib,300,0.785,0.5033333333333334
HepG2/C3A,Pimitespib,187,0.7834224598930482,0.5080213903743316
HepG2/C3A,Pralsetinib,300,0.8633333333333333,0.5
HepG2/C3A,RMC-6236,300,0.955,0.6583333333333333
HepG2/C3A,Ralimetinib dimesylate,300,0.8733333333333333,0.5333333333333333
HepG2/C3A,Regorafenib,300,0.84,0.5466666666666666
HepG2/C3A,SBI-0640756,300,0.815,0.6366666666666667
HepG2/C3A,Sapanisertib,300,0.93,0.5933333333333333
HepG2/C3A,Sonidegib,192,0.8203125,0.5390625
HepG2/C3A,TAK-733,300,0.8933333333333333,0.57
HepG2/C3A,TAK-901,300,0.99,0.975
HepG2/C3A,Temuterkib,300,0.8766666666666667,0.5516666666666667
HepG2/C3A,Tomivosertib,300,0.825,0.5516666666666666
HepG2/C3A,Torkinib,185,0.827027027027027,0.5486486486486486
HepG2/C3A,Trametinib,300,0.9683333333333334,0.5166666666666666
HepG2/C3A,Tubulin inhibitor 6,300,0.8033333333333333,0.5283333333333333
HepG2/C3A,Tucatinib,300,0.8883333333333333,0.565
HepG2/C3A,ULK-101,277,0.7978339350180506,0.5451263537906137
HepG2/C3A,Vemurafenib,300,0.8,0.5116666666666667
HepG2/C3A,Volasertib,300,0.7566666666666667,0.5083333333333333
HepG2/C3A,XRK3F2,300,0.89,0.5449999999999999
HepG2/C3A,c-Kit-IN-1,300,0.9116666666666666,0.6783333333333333
HepG2/C3A,olaparib,300,0.7683333333333333,0.5366666666666666
HepG2/C3A,palbociclib,300,0.8916666666666667,0.6483333333333333
HepG2/C3A,venetoclax,300,0.9483333333333334,0.9083333333333332
HepG2/C3A,vincristine,228,0.8706140350877193,0.6600877192982456
Hs 766T,4EGI-1,172,0.8691860465116279,0.7238372093023255
Hs 766T,9-ING-41,300,0.7733333333333333,0.525
Hs 766T,APTO-253,300,0.73,0.6333333333333333
Hs 766T,AT7519,300,0.6716666666666666,0.5333333333333333
Hs 766T,AZD-7648,236,0.8771186440677966,0.788135593220339
Hs 766T,AZD-8055,300,0.9166666666666666,0.8666666666666667
Hs 766T,AZD1390,282,0.8333333333333334,0.6453900709219859
Hs 766T,AZD2858,138,0.6956521739130435,0.5217391304347826
Hs 766T,Abemaciclib,300,0.9116666666666666,0.81
Hs 766T,Adagrasib,218,0.6077981651376146,0.5435779816513762
Hs 766T,Afatinib,300,0.925,0.8266666666666667
Hs 766T,Alpelisib,268,0.9216417910447762,0.8190298507462687
Hs 766T,Anastrozole,300,0.7166666666666667,0.5183333333333333
Hs 766T,BAY1125976,300,0.94,0.8716666666666667
Hs 766T,BI-3406,300,0.9016666666666666,0.81
Hs 766T,BI-78D3,300,0.695,0.525
Hs 766T,Belumosudil (mesylate),280,0.8107142857142857,0.5142857142857142
Hs 766T,Belzutifan,167,0.8383233532934131,0.5538922155688623
Hs 766T,Bentamapimod,300,0.735,0.54
Hs 766T,Bimiralisib,300,0.9616666666666668,0.9316666666666666
Hs 766T,Binimetinib,233,0.907725321888412,0.8261802575107297
Hs 766T,Bortezomib,151,0.9735099337748344,0.9701986754966888
Hs 766T,Brivudine,300,0.9666666666666668,0.8666666666666667
Hs 766T,CP21R7,257,0.6712062256809338,0.5311284046692607
Hs 766T,Capivasertib,231,0.6861471861471862,0.5021645021645021
Hs 766T,Capmatinib,217,0.8571428571428571,0.695852534562212
Hs 766T,Celecoxib,300,0.6783333333333333,0.5083333333333333
Hs 766T,DT-061,239,0.8075313807531381,0.5585774058577406
Hs 766T,DTP3,230,0.8673913043478261,0.7739130434782608
Hs 766T,Dabrafenib,300,0.8483333333333334,0.7166666666666667
Hs 766T,ERK5-IN-2,300,0.8283333333333334,0.5549999999999999
Hs 766T,ETC-206,300,0.6666666666666666,0.5
Hs 766T,EX229,187,0.8957219251336899,0.8422459893048129
Hs 766T,Elimusertib hydrochloride,170,0.9176470588235294,0.8794117647058823
Hs 766T,Encorafenib,300,0.8483333333333334,0.6283333333333334
Hs 766T,Erdafitinib ,300,0.7033333333333334,0.525
Hs 766T,Everolimus,300,0.7,0.5549999999999999
Hs 766T,Futibatinib,141,0.7092198581560284,0.5709219858156028
Hs 766T,GSK1059615,300,0.9466666666666668,0.9266666666666666
Hs 766T,Gemcitabine,300,0.695,0.5166666666666666
Hs 766T,HI-TOPK-032,275,0.8927272727272727,0.7636363636363637
Hs 766T,Hydroxyfasudil,180,0.7777777777777778,0.5194444444444445
Hs 766T,IQ 1,203,0.854679802955665,0.7241379310344828
Hs 766T,Infigratinib,300,0.8166666666666667,0.5316666666666666
Hs 766T,Ipatasertib,300,0.8116666666666666,0.51
Hs 766T,Irinotecan,300,0.7333333333333333,0.5416666666666666
Hs 766T,Ixazomib,235,0.8638297872340426,0.6276595744680851
Hs 766T,LB-100,300,0.645,0.51
Hs 766T,LJI308,277,0.6805054151624549,0.6046931407942238
Hs 766T,LY2090314,300,0.615,0.555
Hs 766T,Lapatinib ditosylate,300,0.6866666666666666,0.5366666666666666
Hs 766T,MK-3903,282,0.9113475177304964,0.8421985815602837
Hs 766T,MK-8353,282,0.6631205673758865,0.5549645390070922
Hs 766T,ML264,300,0.745,0.5283333333333333
Hs 766T,Methylprednisolone succinate,268,0.6828358208955224,0.5597014925373134
Hs 766T,Minodronic acid,300,0.7033333333333334,0.5266666666666666
Hs 766T,NG25,300,0.9416666666666668,0.8416666666666667
Hs 766T,NVP-BHG712,300,0.675,0.5083333333333333
Hs 766T,OTS514,153,0.7777777777777778,0.5490196078431373
Hs 766T,Oleic acid,300,0.6583333333333333,0.5266666666666666
Hs 766T,Oxaliplatin,300,0.7066666666666667,0.53
Hs 766T,PF-06260933,239,0.8640167364016736,0.805439330543933
Hs 766T,PH-797804,300,0.925,0.8216666666666667
Hs 766T,Paclitaxel,300,0.825,0.5516666666666666
Hs 766T,Pemigatinib,300,0.7766666666666666,0.52
Hs 766T,Pimitespib,153,0.6176470588235294,0.5326797385620915
Hs 766T,Pralsetinib,186,0.8145161290322581,0.674731182795699
Hs 766T,RMC-6236,300,0.915,0.8183333333333334
Hs 766T,Ralimetinib dimesylate,300,0.7316666666666667,0.5183333333333333
Hs 766T,Regorafenib,300,0.8016666666666666,0.55
Hs 766T,SBI-0640756,149,0.6510067114093959,0.5536912751677852
Hs 766T,Sapanisertib,300,0.9283333333333332,0.8583333333333334
Hs 766T,Sonidegib,153,0.6993464052287581,0.5849673202614378
Hs 766T,TAK-733,233,0.94206008583691,0.9141630901287554
Hs 766T,TAK-901,300,0.98,0.9683333333333334
Hs 766T,Temuterkib,300,0.75,0.5983333333333334
Hs 766T,Tomivosertib,300,0.7766666666666666,0.5983333333333334
Hs 766T,Torkinib,132,0.6893939393939394,0.6060606060606061
Hs 766T,Trametinib,300,0.9316666666666666,0.8200000000000001
Hs 766T,Tubulin inhibitor 6,276,0.730072463768116,0.5235507246376812
Hs 766T,Tucatinib,300,0.71,0.5383333333333333
Hs 766T,ULK-101,177,0.731638418079096,0.5988700564971752
Hs 766T,Vemurafenib,300,0.8116666666666666,0.6016666666666667
Hs 766T,Volasertib,226,0.7632743362831859,0.5243362831858407
Hs 766T,XRK3F2,300,0.9216666666666666,0.635
Hs 766T,c-Kit-IN-1,168,0.9196428571428572,0.8363095238095238
Hs 766T,olaparib,193,0.7772020725388601,0.5233160621761659
Hs 766T,palbociclib,300,0.86,0.8083333333333333
Hs 766T,venetoclax,145,0.9103448275862068,0.8689655172413793
Hs 766T,vincristine,193,0.7849740932642487,0.5621761658031088
J82,4EGI-1,300,0.8633333333333333,0.6466666666666666
J82,9-ING-41,300,0.7566666666666667,0.61
J82,APTO-253,300,0.745,0.545
J82,AT7519,300,0.705,0.5083333333333333
J82,AZD-7648,300,0.7966666666666666,0.5700000000000001
J82,AZD-8055,300,0.9033333333333332,0.58
J82,AZD1390,300,0.7966666666666666,0.6083333333333333
J82,AZD2858,300,0.74,0.525
J82,Abemaciclib,300,0.91,0.795
J82,Adagrasib,300,0.6883333333333334,0.5800000000000001
J82,Afatinib,300,0.9166666666666666,0.735
J82,Alpelisib,300,0.8083333333333333,0.6183333333333333
J82,Anastrozole,300,0.7066666666666667,0.5566666666666666
J82,BAY1125976,300,0.8966666666666666,0.54
J82,BI-3406,300,0.895,0.6733333333333333
J82,BI-78D3,300,0.7883333333333333,0.53
J82,Belumosudil (mesylate),300,0.87,0.7216666666666667
J82,Belzutifan,300,0.8383333333333334,0.62
J82,Bentamapimod,300,0.8,0.515
J82,Bimiralisib,300,0.9483333333333334,0.785
J82,Binimetinib,300,0.8833333333333333,0.7116666666666667
J82,Bortezomib,185,0.9756756756756756,0.8810810810810811
J82,Brivudine,300,0.975,0.825
J82,CP21R7,300,0.7283333333333334,0.5733333333333334
J82,Capivasertib,300,0.7066666666666667,0.5216666666666666
J82,Capmatinib,300,0.8233333333333334,0.6166666666666667
J82,Celecoxib,300,0.7083333333333334,0.5233333333333333
J82,DT-061,300,0.7383333333333333,0.55
J82,DTP3,300,0.8516666666666667,0.53
J82,Dabrafenib,300,0.7916666666666666,0.505
J82,ERK5-IN-2,300,0.83,0.545
J82,ETC-206,300,0.7216666666666667,0.5116666666666667
J82,EX229,300,0.9,0.795
J82,Elimusertib hydrochloride,300,0.9033333333333332,0.7283333333333334
J82,Encorafenib,300,0.8616666666666667,0.63
J82,Erdafitinib ,300,0.78,0.5066666666666666
J82,Everolimus,300,0.7033333333333334,0.56
J82,Futibatinib,300,0.7966666666666666,0.5516666666666667
J82,GSK1059615,300,0.94,0.7933333333333333
J82,Gemcitabine,300,0.71,0.56
J82,HI-TOPK-032,300,0.96,0.8216666666666667
J82,Hydroxyfasudil,300,0.78,0.6516666666666666
J82,IQ 1,300,0.8033333333333333,0.585
J82,Infigratinib,300,0.8183333333333334,0.5183333333333333
J82,Ipatasertib,300,0.8583333333333333,0.6933333333333334
J82,Irinotecan,300,0.7783333333333333,0.6583333333333333
J82,Ixazomib,300,0.9183333333333332,0.8216666666666667
J82,LB-100,300,0.685,0.5166666666666666
J82,LJI308,300,0.8216666666666667,0.6866666666666666
J82,LY-2584702 (tosylate salt),300,0.81,0.6783333333333333
J82,LY2090314,300,0.665,0.55
J82,Lapatinib ditosylate,300,0.7233333333333334,0.505
J82,Lonafarnib,300,0.96,0.645
J82,MK-3903,300,0.8516666666666667,0.6033333333333334
J82,MK-8353,300,0.7133333333333334,0.5366666666666666
J82,ML264,300,0.7983333333333333,0.5116666666666667
J82,Methylprednisolone succinate,300,0.715,0.53
J82,Minodronic acid,300,0.745,0.5216666666666667
J82,NG25,300,0.95,0.7966666666666666
J82,NVP-BHG712,300,0.7783333333333333,0.5316666666666666
J82,OTS514,300,0.795,0.5116666666666667
J82,Oleic acid,300,0.7216666666666667,0.5383333333333333
J82,Oxaliplatin,300,0.775,0.5466666666666666
J82,PF-06260933,300,0.8533333333333334,0.655
J82,PH-797804,300,0.9016666666666666,0.6533333333333333
J82,Paclitaxel,300,0.875,0.55
J82,Pemigatinib,300,0.7116666666666667,0.5083333333333333
J82,Pimitespib,300,0.7116666666666667,0.53
J82,Pralsetinib,300,0.9,0.64
J82,RMC-6236,300,0.9433333333333334,0.5816666666666667
J82,Ralimetinib dimesylate,300,0.805,0.5216666666666666
J82,Regorafenib,300,0.79,0.6983333333333334
J82,SBI-0640756,300,0.7716666666666666,0.675
J82,Sapanisertib,300,0.9033333333333332,0.5483333333333333
J82,Sonidegib,300,0.8383333333333334,0.7533333333333333
J82,TAK-733,300,0.8983333333333333,0.7516666666666667
J82,TAK-901,300,0.9916666666666668,0.88
J82,Temuterkib,300,0.8016666666666666,0.5016666666666667
J82,Tomivosertib,300,0.7416666666666667,0.6366666666666667
J82,Torkinib,257,0.7723735408560312,0.6556420233463035
J82,Trametinib,300,0.945,0.8183333333333334
J82,Tubulin inhibitor 6,300,0.7416666666666667,0.5883333333333334
J82,Tucatinib,300,0.7316666666666667,0.5383333333333333
J82,ULK-101,300,0.7616666666666667,0.5916666666666667
J82,Vemurafenib,300,0.7583333333333333,0.5283333333333333
J82,Volasertib,300,0.72,0.525
J82,XRK3F2,300,0.81,0.5183333333333333
J82,c-Kit-IN-1,300,0.895,0.79
J82,olaparib,300,0.8483333333333334,0.6766666666666667
J82,palbociclib,300,0.8216666666666667,0.5133333333333333
J82,venetoclax,300,0.915,0.8133333333333334
J82,vincristine,300,0.7583333333333333,0.6016666666666667
KATO III,4EGI-1,300,0.9016666666666666,0.565
KATO III,9-ING-41,300,0.8133333333333334,0.5083333333333333
KATO III,APTO-253,300,0.8016666666666666,0.5083333333333333
KATO III,AT7519,300,0.7166666666666667,0.5266666666666666
KATO III,AZD-7648,300,0.8366666666666667,0.595
KATO III,AZD-8055,300,0.89,0.5966666666666667
KATO III,AZD1390,300,0.82,0.505
KATO III,AZD2858,300,0.7866666666666666,0.5383333333333333
KATO III,Abemaciclib,300,0.92,0.615
KATO III,Adagrasib,300,0.655,0.5533333333333333
KATO III,Afatinib,300,0.9333333333333332,0.5716666666666667
KATO III,Alpelisib,300,0.8883333333333333,0.62
KATO III,Anastrozole,300,0.765,0.5333333333333333
KATO III,BAY1125976,300,0.8833333333333333,0.5233333333333333
KATO III,BI-3406,300,0.8916666666666667,0.5133333333333333
KATO III,BI-78D3,300,0.7383333333333333,0.5633333333333334
KATO III,Belumosudil (mesylate),300,0.915,0.5166666666666667
KATO III,Belzutifan,300,0.9083333333333332,0.5933333333333334
KATO III,Bentamapimod,300,0.875,0.565
KATO III,Bimiralisib,300,0.935,0.5533333333333333
KATO III,Binimetinib,300,0.905,0.5983333333333334
KATO III,Bortezomib,300,0.99,0.9583333333333334
KATO III,Brivudine,300,0.9616666666666668,0.85
KATO III,CP21R7,300,0.87,0.525
KATO III,Capivasertib,300,0.705,0.5016666666666667
KATO III,Capmatinib,300,0.83,0.5433333333333333
KATO III,Celecoxib,300,0.7116666666666667,0.5183333333333333
KATO III,DT-061,300,0.7483333333333333,0.5133333333333333
KATO III,DTP3,300,0.7933333333333333,0.5466666666666666
KATO III,Dabrafenib,300,0.8683333333333333,0.5083333333333333
KATO III,ERK5-IN-2,300,0.93,0.5583333333333333
KATO III,ETC-206,300,0.7233333333333334,0.5
KATO III,EX229,300,0.945,0.5733333333333333
KATO III,Elimusertib hydrochloride,300,0.8916666666666667,0.5033333333333333
KATO III,Encorafenib,300,0.9083333333333332,0.515
KATO III,Erdafitinib ,300,0.7966666666666666,0.5033333333333334
KATO III,Everolimus,300,0.7716666666666666,0.5316666666666666
KATO III,Futibatinib,300,0.8166666666666667,0.58
KATO III,GSK1059615,300,0.9466666666666668,0.5
