dataset,cell_line,perturbation,moa,n_cells,sil_raw_k2,var_ratio_k2,gap_best_k,gap_k2,gap_k3,gap_k4,gap_k5,sil_raw_kmeans_k2,sil_pca10_kmeans_k2,sil_pca50_kmeans_k2,sil_gmm2_raw,sil_gmm2_pca50,sil_raw_kmeans_bestk3,sil_response_kmeans_k2,sil_raw_kmeans_bestk4,sil_raw_kmeans_bestk5
Frangieh,Jurkat,TMEM173,KO,300,0.06712953001260757,0.08003489685024912,3,1.1900956895108958,1.298137557967861,1.3004289503632585,1.3212895495075028,0.06712953001260757,0.20076815783977509,0.10994842648506165,0.058472275733947754,0.12806108593940735,0.09619764983654022,0.06712953001260757,,
Frangieh,Jurkat,PYGB,KO,300,0.08257217705249786,0.08733129314791054,3,1.1129776447472164,1.2233299868022023,1.2320151176727823,1.2430815124634016,0.08257217705249786,0.2247902899980545,0.1306203007698059,0.0271576177328825,0.12442955374717712,0.09969436377286911,0.08257218450307846,,
Frangieh,Jurkat,ISYNA1,KO,300,0.0837182104587555,0.07988753875800512,5,1.2523976205424958,1.3153579156404689,1.3597839996637067,1.376363166036553,0.0837182104587555,0.2128376066684723,0.12884213030338287,0.0815807357430458,0.12884213030338287,0.09310615807771683,0.0837182104587555,,
Frangieh,Jurkat,PROS1,KO,300,0.08422836661338806,0.08356861709212172,3,1.358569971305613,1.4641128824556944,1.4504086051525764,1.4709568875324361,0.08422836661338806,0.21515701711177826,0.12888392806053162,0.03329460695385933,0.1207989752292633,0.10176724940538406,0.08422836661338806,,
Frangieh,Jurkat,SERPINA3,KO,300,0.07446933537721634,0.07672898575538106,5,1.3443321546656541,1.429808355702244,1.4389722274966505,1.455249748362041,0.07446933537721634,0.1976780891418457,0.11466258019208908,0.03355942666530609,0.10906653106212616,0.09233498573303223,0.07446933537721634,,
Frangieh,Jurkat,TPP1,KO,300,0.09299696236848831,0.0870120721089142,5,1.195892209261773,1.302835849505044,1.3171563548528038,1.3275599930047282,0.09299696236848831,0.21127720177173615,0.13366495072841644,0.057294901460409164,0.13366495072841644,0.09898530691862106,0.09299696236848831,,
Frangieh,Jurkat,HLA-B,KO,300,0.08779650926589966,0.08463969121809932,4,1.3055623261420024,1.4003487161282901,1.4124717455521036,1.4035659107929384,0.08779650926589966,0.20590943098068237,0.13051293790340424,0.0397421270608902,0.13051293790340424,0.09015560895204544,0.08779650926589966,,
Frangieh,Jurkat,SERPINE2,KO,300,0.082929328083992,0.0820306593186935,2,1.0988304018666124,1.093652437182154,1.2163183244856555,1.2314338966365206,0.082929328083992,0.2012503296136856,0.12383060157299042,0.023257926106452942,0.12383060157299042,,0.08292932063341141,0.09263782948255539,
Frangieh,Jurkat,TP53,KO,300,0.07360591739416122,0.07893912182006145,3,1.3725374749612662,1.4823029125550562,1.4641302146689785,1.4880570737464218,0.07360591739416122,0.1958514153957367,0.11245642602443695,0.03858344629406929,0.1316182017326355,0.09096532315015793,0.07360590994358063,,
Frangieh,Jurkat,MT2A,KO,300,0.0813046395778656,0.08166859922968774,3,1.1928798169542425,1.2990871167756612,1.3061668375857618,1.3157992973373283,0.0813046395778656,0.19765397906303406,0.12140484899282455,0.057031918317079544,0.12554122507572174,0.09918197989463806,0.0813046395778656,,
Frangieh,Jurkat,STAT3,KO,300,0.0815204381942749,0.07917965154840921,3,1.2863837526355972,1.3971750026201821,1.3826576161298973,1.4186396750991044,0.0815204381942749,0.19937075674533844,0.1229931116104126,0.047199100255966187,0.1229931116104126,0.09349776804447174,0.0815204381942749,,
Frangieh,Jurkat,TOP1MT,KO,300,0.08447317779064178,0.07707962918019884,4,1.3465160577083388,1.450578692924081,1.4889058759605636,1.500679528058317,0.08447317779064178,0.1878596544265747,0.13400934636592865,0.04437963664531708,0.13400934636592865,0.08963625878095627,0.08447317779064178,,
Frangieh,Jurkat,SNHG6,KO,300,0.06886667758226395,0.07833909434410274,3,1.1983200611318647,1.308091295104708,1.3070203045059596,1.3069013919168633,0.06886667758226395,0.19543586671352386,0.11031365394592285,0.04189112409949303,0.1250195950269699,0.09766874462366104,0.06886667758226395,,
Frangieh,Jurkat,JPT1,KO,300,0.08624580502510071,0.09223999232384078,3,1.2454693537633776,1.3418344470892833,1.3264981367830977,1.3569737441237049,0.08624580502510071,0.2285725474357605,0.13606224954128265,0.04018775001168251,0.12665364146232605,0.10117962211370468,0.08624580502510071,,
Frangieh,Jurkat,TAPBP,KO,300,0.08270051330327988,0.0839149449368007,5,1.2393673504589628,1.2989136245263495,1.310785810145802,1.3617893509556112,0.08270051330327988,0.20538905262947083,0.12390494346618652,0.06366175413131714,0.10352188348770142,0.0959865152835846,0.08270051330327988,,
Frangieh,Jurkat,LRRC75A-AS1,KO,300,0.08654722571372986,0.08378244315614655,2,1.274659410724304,1.2624342348858715,1.3654999879565857,1.3329528970231515,0.08654722571372986,0.21083824336528778,0.12902002036571503,0.027810178697109222,0.12902002036571503,0.09736395627260208,0.08654722571372986,,
Frangieh,Jurkat,TIMP3,KO,300,0.07531601190567017,0.08254380243383254,3,1.3127153949168378,1.4363177323287655,1.4412707191863419,1.4301045816829934,0.07531601190567017,0.21295565366744995,0.12102709710597992,0.08628430962562561,0.13737595081329346,0.10724165290594101,0.07531601190567017,,
Frangieh,Jurkat,TXNDC17,KO,300,0.07520848512649536,0.07546276206498703,3,1.2686970679752712,1.3662270653874113,1.363223366807432,1.3887802923031884,0.07520848512649536,0.19936522841453552,0.11733534187078476,0.04111858457326889,0.09904604405164719,0.0796230360865593,0.07520848512649536,,
Frangieh,Jurkat,SLC19A1,KO,300,0.08210799098014832,0.0887728338353866,2,1.158803916935316,1.166532481096164,1.2544172478256534,1.2657926585863812,0.08210799098014832,0.22007758915424347,0.12443999946117401,0.04648838937282562,0.1260044425725937,0.10475430637598038,0.08210799098014832,,
Frangieh,Jurkat,HASPIN,KO,300,0.07481158524751663,0.0789523834577633,3,1.2070761166657746,1.3116615883449132,1.311737172286593,1.31590193133127,0.07481158524751663,0.2025877833366394,0.118425652384758,0.03683626651763916,0.11838887631893158,0.10250705480575562,0.07481158524751663,,
Frangieh,Jurkat,SHMT2,KO,300,0.07617547363042831,0.07803985359604447,4,1.2404733081119872,1.2762337907599886,1.3159025706322023,1.3227680170939795,0.07617547363042831,0.19403409957885742,0.11487358063459396,0.03621629625558853,0.11558865755796432,0.08641358464956284,0.07617547363042831,,
Frangieh,Jurkat,SET,KO,300,0.0754542127251625,0.07827810063140833,3,1.102351421053763,1.1921213810427815,1.2005376247201909,1.1984465969670737,0.0754542127251625,0.20275357365608215,0.11285610496997833,0.04087703302502632,0.11359209567308426,0.09872913360595703,0.0754542127251625,,
Frangieh,Jurkat,ST6GALNAC2,KO,300,0.07629138231277466,0.07762421645218272,5,1.1353963805443286,1.1653017602966056,1.2198686475384175,1.2599656065834282,0.07629138231277466,0.20823906362056732,0.12437120825052261,0.04417184367775917,0.09826374053955078,0.09158004075288773,0.07629138231277466,,
Frangieh,Jurkat,UCN2,KO,300,0.07244111597537994,0.08290067591970998,5,1.1377537284543067,1.1849052171634042,1.2414118232656772,1.2612982570949427,0.07244111597537994,0.2042076587677002,0.11501830816268921,0.030152779072523117,0.11501830816268921,0.10041432827711105,0.07244111597537994,,
Frangieh,Jurkat,TIMP2,KO,300,0.08364564925432205,0.08183524383910457,3,1.1371109828958765,1.2397705076398537,1.2409769949995617,1.2475536420376319,0.08364564925432205,0.20866164565086365,0.12785522639751434,0.035896725952625275,0.11782681941986084,0.10100153088569641,0.08364564925432205,,
Frangieh,Jurkat,SSR2,KO,300,0.07671422511339188,0.08011010666450462,4,1.224747991551613,1.3172247728832325,1.3380242532064486,1.339821862468881,0.07671422511339188,0.2055082768201828,0.118694968521595,0.03113584592938423,0.12167313694953918,0.09400863945484161,0.07671422511339188,,
Frangieh,Jurkat,TRIM22,KO,300,0.08097650855779648,0.08023090076028834,4,1.1928477785607523,1.2121164260052897,1.3302214731490327,1.323562505508109,0.08097650855779648,0.20059697329998016,0.12282587587833405,0.05041344463825226,0.11200976371765137,0.10065323859453201,0.08097650855779648,,
Frangieh,Jurkat,SLIRP,KO,300,0.08092618733644485,0.07889032145961211,3,1.1946080639871965,1.2818323622292827,1.2682108855787977,1.3073670403891047,0.08092618733644485,0.20659831166267395,0.1239863857626915,0.02345125749707222,0.10521076619625092,0.09306220710277557,0.08092617988586426,,
Frangieh,Jurkat,GSEC,KO,300,0.07776359468698502,0.06857579241050243,5,1.1505857527587224,1.2435232797394988,1.2579958310765793,1.2969745833085007,0.07776359468698502,0.1953909695148468,0.11791837960481644,0.02853572927415371,0.08744042366743088,0.09464575350284576,0.07776359468698502,,
Frangieh,Jurkat,VAT1,KO,300,0.07717974483966827,0.07605270383781582,3,1.1783850586267803,1.2764024077469944,1.2709414280649671,1.2872337585322882,0.07717974483966827,0.20676417648792267,0.12165313959121704,0.036482736468315125,0.12217386811971664,0.09699194878339767,0.07717972993850708,,
Frangieh,Jurkat,CTPS1,KO,300,0.08126626163721085,0.07769954850511654,3,1.3531927102695374,1.4520829061491707,1.4225265632763566,1.4775567024863587,0.08126626163721085,0.2190096080303192,0.12895016372203827,0.03155527263879776,0.11288116127252579,0.0941721573472023,0.08126626163721085,,
Frangieh,Jurkat,CDK6,KO,300,0.09928549081087112,0.09622909738966332,3,1.1548436239353155,1.2707516311530114,1.261000133718639,1.2805622032201747,0.09928549081087112,0.24224720895290375,0.14987093210220337,0.06001972034573555,0.14987093210220337,0.10989797860383987,0.09928548336029053,,
Frangieh,Jurkat,XAGE1A,KO,300,0.06950174272060394,0.07801758528390178,3,1.1472182569364069,1.2688338359800504,1.268265695669383,1.2709491353838551,0.06950174272060394,0.19712652266025543,0.11183283478021622,0.07732607424259186,0.1118399053812027,0.09749749302864075,0.06950175017118454,,
Frangieh,Jurkat,SINHCAF,KO,300,0.08157652616500854,0.07660710574148698,3,1.2490688170900626,1.3394921494298675,1.343553225837491,1.3757707959811771,0.08157652616500854,0.19788335263729095,0.1333131343126297,0.03123023919761181,0.11438880860805511,0.09936113655567169,0.08157652616500854,,
Frangieh,Jurkat,MRPL47,KO,300,0.08117068558931351,0.08062527020273702,3,1.1336957596102906,1.2540535564859496,1.2464775356309854,1.2541351982482922,0.08117068558931351,0.21491587162017822,0.12452242523431778,0.035770170390605927,0.12378539890050888,0.10055646300315857,0.08117068558931351,,
Frangieh,Jurkat,NDUFA13,KO,300,0.07831596583127975,0.08189389721182583,3,1.1429867721637503,1.2387240817989333,1.223861202049445,1.2523578941429445,0.07831596583127975,0.21655233204364777,0.12428110837936401,0.034072551876306534,0.11015699058771133,0.10029485076665878,0.07831596583127975,,
Frangieh,Jurkat,DNMT1,KO,300,0.07617444545030594,0.07820008596134513,4,1.2593026706793786,1.3575706858746486,1.3743946511099345,1.365776101563032,0.07617444545030594,0.19228234887123108,0.1149713397026062,0.03216123580932617,0.11416614800691605,0.0898212343454361,0.07617444545030594,,
Frangieh,Jurkat,TIMM50,KO,300,0.08638002723455429,0.08109724333928124,5,1.3494038488684783,1.507443933722742,1.563836297661119,1.5867096405401675,0.08638002723455429,0.222083181142807,0.13514818251132965,0.08540148288011551,0.13560594618320465,0.08879946172237396,0.08638002723455429,,
Frangieh,Jurkat,RPSA,KO,300,0.0764683187007904,0.07523494642266336,4,1.2216951955751814,1.265673403269771,1.3159157555010577,1.3208090907084706,0.0764683187007904,0.18543189764022827,0.11364128440618515,0.04435363784432411,0.09481458365917206,0.0870969295501709,0.0764683187007904,,
Frangieh,Jurkat,PFN1,KO,300,0.079620361328125,0.08223787462366058,3,1.2187787629073057,1.326018204607374,1.3254441029893744,1.3307766742404148,0.079620361328125,0.21088632941246033,0.12387876212596893,0.06545498222112656,0.12387876212596893,0.09528490155935287,0.079620361328125,,
Frangieh,Jurkat,FBL,KO,300,0.08898943662643433,0.08615187491276712,3,1.3176852957535043,1.4103554411664767,1.40047673459474,1.4264146700169356,0.08898943662643433,0.22479355335235596,0.13590948283672333,0.03967219591140747,0.13590948283672333,0.09513823688030243,0.08898943662643433,,
Frangieh,Jurkat,P2RX4,KO,300,0.08432407677173615,0.08510712545646239,4,1.4083088119291958,1.4760944632478665,1.5226454998968109,1.5255765038197922,0.08432407677173615,0.22022514045238495,0.12752673029899597,0.2897953987121582,0.12725703418254852,0.08885978907346725,0.08432407677173615,,
Frangieh,Jurkat,PET100,KO,300,0.07899901270866394,0.08139391281689423,3,1.1903425171184079,1.2996700369089993,1.295119492287549,1.3169603379079806,0.07899901270866394,0.2136930376291275,0.12453331053256989,0.03604531288146973,0.11565715819597244,0.09449338167905807,0.07899901270866394,,
Frangieh,Jurkat,CDC123,KO,300,0.08535527437925339,0.08622912566473687,3,1.2716041646127607,1.399825956009355,1.401002467722419,1.4150870183710111,0.08535527437925339,0.21274465322494507,0.12787945568561554,0.08640442043542862,0.13634493947029114,0.09920299798250198,0.08535527437925339,,
Frangieh,Jurkat,RNASEH2A,KO,300,0.0766994059085846,0.08119635368464315,3,1.2395736651004032,1.3066402870353873,1.2902556349968748,1.345629845718916,0.0766994059085846,0.21164235472679138,0.12368625402450562,0.05223727598786354,0.09070093184709549,0.0887865349650383,0.0766994059085846,,
Frangieh,Jurkat,UQCRFS1,KO,299,0.0717044547200203,0.08143738307657178,3,1.2261061733624867,1.303684143090143,1.3092004555532561,1.307548280886433,0.0717044547200203,0.20408892631530762,0.11466782540082932,0.028004497289657593,0.11466782540082932,0.09744502604007721,0.0717044472694397,,
Frangieh,Jurkat,NOLC1,KO,290,0.08416034281253815,0.08121349564866402,3,1.2534558378448732,1.3359483133843266,1.3412635169927416,1.364904245689674,0.08416034281253815,0.2053128182888031,0.12770187854766846,0.02372642606496811,0.11294839531183243,0.09142489731311798,0.08416034281253815,,
Frangieh,Jurkat,FOXM1,KO,263,0.08728913217782974,0.09235633780666509,5,1.2259888120215656,1.3216042112713033,1.3346322009961984,1.3660373092963969,0.08728913217782974,0.2203127145767212,0.13038471341133118,0.04957239329814911,0.12872081995010376,0.10361554473638535,0.08728913217782974,,
Frangieh,Jurkat,PUF60,KO,234,0.08607637882232666,0.08803818655583412,4,1.2121630958677105,1.3046234885187467,1.3304394865218523,1.3096994241011828,0.08607637882232666,0.22076869010925293,0.12742452323436737,0.039893053472042084,0.12742452323436737,,0.08607637882232666,0.10055169463157654,
Frangieh,Jurkat,PAICS,KO,229,0.0870571881532669,0.09060593877253419,3,1.1826467194758141,1.2647874991697439,1.2723303726026476,1.2829326706651933,0.0870571881532669,0.21966643631458282,0.12658223509788513,0.04447995498776436,0.12581656873226166,,0.08705718070268631,0.08968949317932129,
Frangieh,Jurkat,PABPC1,KO,226,0.07239110767841339,0.0798600902139932,4,1.1165248453193026,1.2109221890332904,1.2325151339458884,1.2282763804063155,0.07239110767841339,0.18621204793453217,0.10720168054103851,0.04712512344121933,0.10720168054103851,0.10066663473844528,0.07239110767841339,,
Frangieh,Jurkat,UBC,KO,226,0.08553700894117355,0.08724983430228604,3,1.1288990845847628,1.2218621878729223,1.2323243674646278,1.2214070222691866,0.08553700894117355,0.20961198210716248,0.12346596270799637,0.046470824629068375,0.12346596270799637,0.10134097933769226,0.08553700894117355,,
Frangieh,Jurkat,HNRNPC,KO,218,0.0854710191488266,0.09008697895361721,3,1.209290173676095,1.2995772202689846,1.2807596344163041,1.2932675743759035,0.0854710191488266,0.2259064018726349,0.12593622505664825,0.04580402374267578,0.09737356007099152,0.10214553773403168,0.0854710191488266,,
Frangieh,Jurkat,UQCRH,KO,216,0.07547295838594437,0.08426219444905517,5,1.1866542068984085,1.2401819036545731,1.256361966595719,1.2826061232205603,0.07547295838594437,0.19265203177928925,0.11012045294046402,0.04985188692808151,0.10834427177906036,0.09242077171802521,0.07547295838594437,,
Frangieh,Jurkat,RRS1,KO,195,0.08675672113895416,0.09086001263553699,2,1.0498135912466857,1.0206509556458343,1.1148398080657032,1.155613543488288,0.08675672113895416,0.2121550738811493,0.11533248424530029,0.07916724681854248,0.11482340842485428,0.09742887318134308,0.08675672113895416,,
Frangieh,Jurkat,CCT3,KO,190,0.08268994837999344,0.08419633240581471,3,1.0782123554588967,1.160199975187174,1.1674961362136198,1.1655800014195705,0.08268994837999344,0.19223351776599884,0.11346164345741272,0.037827346473932266,0.11346164345741272,0.09597515314817429,0.08268994837999344,,
Frangieh,Jurkat,EEF1G,KO,188,0.06981519609689713,0.08199399676964524,4,1.0480249032208544,1.0922787911993197,1.1422845715585463,1.1433974800755546,0.06981519609689713,0.187235489487648,0.10036883503198624,0.053959328681230545,0.09894298762083054,,0.06981519609689713,0.08940456062555313,
Frangieh,Jurkat,MYC,KO,185,0.07752308249473572,0.0838781023784972,5,1.0146706726082542,1.0754588271179344,1.1402247187515417,1.1642568270183205,0.07752308249473572,0.1833728849887848,0.10425463318824768,0.039636608213186264,0.09906414151191711,0.098044253885746,0.07752307504415512,,
Frangieh,Jurkat,TPRKB,KO,172,0.08079911023378372,0.08862616194160162,2,0.9719708433657264,0.9612133794254305,1.0187839029230012,1.0777087689021805,0.08079911023378372,0.18696072697639465,0.1108013391494751,0.07721660286188126,0.11043477803468704,,0.08079911023378372,0.09112313389778137,
Frangieh,Jurkat,ILF2,KO,169,0.08272141963243484,0.0852250947467698,2,1.2287487614446633,1.1977724215970849,1.224842609711624,1.284559255627098,0.08272141963243484,0.2031603455543518,0.12227971106767654,0.050114963203668594,0.09659307450056076,0.07607607543468475,0.08272141963243484,,
Frangieh,Jurkat,NCL,KO,165,0.0929449051618576,0.08934657503041905,2,1.157103397450074,1.1447654124190958,1.2427512820480242,1.2406819690909199,0.0929449051618576,0.22793005406856537,0.12856079638004303,0.04498378187417984,0.12346944212913513,0.08765394985675812,0.0929449051618576,,
