split_type,cell_line,heldout_drug,observed_library_fraction,seed,heldout_MoA,recommendation_mode,query_drug_cluster,scorer,reference_scorer,response_regret_difference,moa_ndcg_difference,minority_coverage_difference,divergence,diagnostic_verdict
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_energy,mean_cosine,0.038904190063476604,-0.060881327041163086,0.001764900705879091,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_energy,mean_l2,0.0,-0.13905617951077562,0.0,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_mmd,mean_cosine,0.038904190063476604,-0.060881327041163086,0.001764900705879091,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_mmd,mean_l2,0.0,-0.13905617951077562,0.0,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_sliced_wasserstein,mean_cosine,0.11322402954101561,0.02706248872493333,-0.000609112694954006,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_sliced_wasserstein,mean_l2,0.07431983947753901,-0.0511123637446792,-0.002374013400833097,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_coverage_mean,mean_cosine,0.013969421386718722,-0.3071837157818931,-0.0011497366677200027,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_coverage_mean,mean_l2,-0.024934768676757882,-0.3853585682515056,-0.002914637373599094,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_coverage_worst,mean_cosine,0.013969421386718722,-0.3071837157818931,-0.0011497366677200027,1.6789643493627433,DART_recommended
leave_drug_out,A549,Meprednisone,1.0,0,Endocrinology & Hormones,DART_recommended,Meprednisone,DART_coverage_worst,mean_l2,-0.024934768676757882,-0.3853585682515056,-0.002914637373599094,1.6789643493627433,DART_recommended
leave_drug_out,A549,AC480 (BMS-599626),1.0,0,Protein Tyrosine Kinase,mean_or_no_call,AC480 (BMS-599626),DART_energy,mean_cosine,0.0982017517089844,-0.042029657633001594,0.004057914825279396,1.6043570087129384,mean_or_no_call
leave_drug_out,A549,AC480 (BMS-599626),1.0,0,Protein Tyrosine Kinase,mean_or_no_call,AC480 (BMS-599626),DART_energy,mean_l2,0.0,-0.11463787805216721,0.0,1.6043570087129384,mean_or_no_call
leave_drug_out,A549,AC480 (BMS-599626),1.0,0,Protein Tyrosine Kinase,mean_or_no_call,AC480 (BMS-599626),DART_mmd,mean_cosine,0.0982017517089844,-0.0572871764124909,0.004057914825279396,1.6043570087129384,mean_or_no_call
leave_drug_out,A549,AC480 (BMS-599626),1.0,0,Protein Tyrosine Kinase,mean_or_no_call,AC480 (BMS-599626),DART_mmd,mean_l2,0.0,-0.12989539683165652,0.0,1.6043570087129384,mean_or_no_call
