split_type,cell_line,heldout_drug,observed_library_fraction,seed,reg_red,true_div
leave_MoA_out,K562,CEP-33779,0.8936170212765957,0,0.14588546752929693,1.6786015280828908
leave_MoA_out,K562,Sorafenib Tosylate,0.9787234042553192,0,0.8790454864501953,1.5734787355607494
leave_MoA_out,K562,Celecoxib,0.9787234042553192,0,0.8757915496826173,1.4930449463867577
leave_MoA_out,K562,Ramelteon,0.9893617021276596,0,-0.07602500915527341,1.691784649168085
partial_library,K562,batch,0.2,0,0.3056488037109375,1.7656877733575698
partial_library,K562,batch,0.4,0,0.2554244995117188,1.6814233477547516
partial_library,K562,batch,0.6,0,0.21017646789550778,1.6875317220263917
leave_drug_out,K562,Hesperadin,1.0,1,-0.100189208984375,1.4452541231338212
leave_drug_out,K562,WHI-P154,1.0,1,0.0,1.6535799702553706
leave_drug_out,K562,Givinostat (ITF2357),1.0,1,0.0247669219970703,1.117549814397802
leave_drug_out,K562,FLLL32,1.0,1,1.3379268646240234,1.7065606921714562
leave_drug_out,K562,Zileuton,1.0,1,0.04779624938964841,1.7043603201121784
leave_drug_out,K562,AC480 (BMS-599626),1.0,1,0.4215106964111328,1.7028133250882802
leave_drug_out,K562,Andarine,1.0,1,0.4746513366699219,1.616245626841764
leave_drug_out,K562,Regorafenib (BAY 73-4506),1.0,1,-0.005556106567382785,1.5585326081261344
leave_drug_out,K562,AG-14361,1.0,1,0.7090473175048828,1.6675196720951324
leave_drug_out,K562,Tofacitinib (CP-690550) Citrate,1.0,1,-0.0882339477539063,1.6474668749062589
leave_drug_out,K562,"Temsirolimus (CCI-779, NSC 683864)",1.0,1,0.13048171997070312,1.5681180099868652
leave_drug_out,K562,Alendronate sodium trihydrate,1.0,1,-0.05515098571777341,1.6517298554306483
leave_drug_out,K562,Divalproex Sodium,1.0,1,0.6657962799072266,1.578887465535229
leave_drug_out,K562,GSK-LSD1 2HCl,1.0,1,0.31345748901367193,1.2103143979739974
leave_drug_out,K562,Aurora A Inhibitor I,1.0,1,0.10207557678222656,1.7044246110643282
leave_drug_out,K562,Curcumin,1.0,1,0.6761360168457031,1.6308821783699905
leave_drug_out,K562,Tucidinostat (Chidamide),1.0,1,0.0,1.299038511843117
leave_drug_out,K562,SL-327,1.0,1,0.168020248413086,1.6078542388734935
leave_drug_out,K562,SNS-314,1.0,1,0.0,1.5455297152324663
leave_drug_out,K562,Azacitidine,1.0,1,0.015689849853515597,1.410188567228166
